gene,compound
PDE4D,ethyl-pyruvate
CHEK2,ethyl-pyruvate
PAK1,ethyl-pyruvate
HDAC6,ethyl-pyruvate
DYRK1B,ethyl-pyruvate
USP1,ethyl-pyruvate
CYP1A2,ethyl-pyruvate
CACNG1,ethyl-pyruvate
HTR2C,ethyl-pyruvate
DNMT3A,ethyl-pyruvate
PORCN,ethyl-pyruvate
GAA,ethyl-pyruvate
PRKCB,ethyl-pyruvate
PTK2B,ethyl-pyruvate
CLK1,ethyl-pyruvate
CACNA2D3,ethyl-pyruvate
HSD11B1,ethyl-pyruvate
HTR3A,ethyl-pyruvate
ADA,ethyl-pyruvate
PDE3A,ethyl-pyruvate
NTRK1,ethyl-pyruvate
LCK,ethyl-pyruvate
KCNH7,ethyl-pyruvate
SIRT2,ethyl-pyruvate
P2RY12,ethyl-pyruvate
HIF1A,SGX523
CATSPER4,SGX523
DDR2,SGX523
OPRL1,SGX523
SLC7A11,SGX523
FFAR2,SGX523
KCNMA1,SGX523
HRH4,SGX523
GHSR,SGX523
ALDH2,SGX523
COMT,SGX523
PTPN2,SGX523
KCNQ2,SGX523
ITGB2,SGX523
S1PR1,SGX523
FOXM1,SGX523
MAPK14,SGX523
SLCO2B1,SGX523
KCNN4,SGX523
GRIN2A,SGX523
CACNB4,SGX523
HSP90AB1,SGX523
CSK,SGX523
AKR1C1,SGX523
CHRM2,SGX523
TGFBR1,SGX523
TGM2,SGX523
CDK4,SGX523
LPAR1,SGX523
CHRM3,SGX523
UGT1A9,SGX523
HPGDS,SGX523
ADORA2A,SGX523
CCND1,SGX523
KCNN1,SGX523
ABL1,SGX523
SSTR2,SGX523
HSP90AA1,SGX523
TUBB4B,SGX523
EZH2,SGX523
PNLIP,SGX523
CYP2A6,SGX523
CSF1R,SGX523
S100B,SGX523
PDE7A,SGX523
AURKB,SGX523
CDC25A,SGX523
KCNK1,SGX523
CA14,SGX523
ICAM1,SGX523
GPR55,SGX523
OPRM1,SGX523
VEGFA,SGX523
ADH1C,SGX523
KCTD16,SGX523
CYP3A4,SGX523
AVPR1A,SGX523
MAPK8,SGX523
TNNC1,SGX523
GABRB2,SGX523
MMP2,SGX523
RET,SGX523
NAMPT,SGX523
CASP3,SGX523
KRAS,SGX523
BTK,SGX523
SLC29A1,SGX523
FFAR4,SGX523
PPARD,SGX523
BAX,SGX523
RGS4,SGX523
CDK7,SGX523
PPAT,SGX523
KCNJ1,SGX523
ATP5F1D,SGX523
PDPK1,SGX523
IGF1R,SGX523
MET,SGX523
GLRA3,SGX523
PIK3CG,SGX523
TBXAS1,SGX523
PLD1,SGX523
DHH,SGX523
AKT1,SGX523
CDK2,SGX523
PARP3,SGX523
PLK1,SGX523
ATM,SGX523
IMPDH1,SGX523
TUBB3,SGX523
BRAF,SGX523
HBB,SGX523
LYN,SGX523
ANXA1,SGX523
CCR1,SGX523
ALK,SGX523
HDAC3,SGX523
PTGIR,SGX523
RPL23A,SGX523
FLT3,SGX523
MME,SGX523
CTSG,SGX523
PAK4,SGX523
GPR119,SGX523
SCNN1G,SGX523
GJB4,SGX523
S1PR4,SGX523
IL1B,SGX523
F10,SGX523
ELANE,SGX523
RPL3,SGX523
ERBB2,SGX523
AKR1B1,SGX523
GUCY1B1,SGX523
ADRA2B,SGX523
HCK,SGX523
P3H1,SGX523
CA5A,SGX523
DCK,SGX523
TNF,SGX523
RNASE1,SGX523
PTGIS,SGX523
PRKCE,SGX523
FPR1,SGX523
FGF1,SGX523
CDK9,SGX523
KDR,SGX523
EDNRB,SGX523
ASIC1,SGX523
JAK1,SGX523
PLA2G1B,SGX523
BRD4,SGX523
TUBB,SGX523
AGER,SGX523
S1PR2,SGX523
PDE4D,SGX523
CHEK2,SGX523
PAK1,SGX523
HDAC6,SGX523
DYRK1B,SGX523
USP1,SGX523
CYP1A2,SGX523
CACNG1,SGX523
HTR2C,SGX523
DNMT3A,SGX523
PORCN,SGX523
GAA,SGX523
PRKCB,SGX523
PTK2B,SGX523
CLK1,SGX523
CACNA2D3,SGX523
HSD11B1,SGX523
HTR3A,SGX523
ADA,SGX523
PDE3A,SGX523
NTRK1,SGX523
LCK,SGX523
KCNH7,SGX523
SIRT2,SGX523
P2RY12,SGX523
HIF1A,PP-2
CATSPER4,PP-2
DDR2,PP-2
OPRL1,PP-2
SLC7A11,PP-2
FFAR2,PP-2
KCNMA1,PP-2
HRH4,PP-2
GHSR,PP-2
ALDH2,PP-2
COMT,PP-2
PTPN2,PP-2
KCNQ2,PP-2
ITGB2,PP-2
S1PR1,PP-2
FOXM1,PP-2
MAPK14,PP-2
SLCO2B1,PP-2
KCNN4,PP-2
GRIN2A,PP-2
CACNB4,PP-2
HSP90AB1,PP-2
CSK,PP-2
AKR1C1,PP-2
CHRM2,PP-2
TGFBR1,PP-2
TGM2,PP-2
CDK4,PP-2
LPAR1,PP-2
CHRM3,PP-2
UGT1A9,PP-2
HPGDS,PP-2
ADORA2A,PP-2
CCND1,PP-2
KCNN1,PP-2
ABL1,PP-2
SSTR2,PP-2
HSP90AA1,PP-2
TUBB4B,PP-2
EZH2,PP-2
PNLIP,PP-2
CYP2A6,PP-2
CSF1R,PP-2
S100B,PP-2
PDE7A,PP-2
AURKB,PP-2
CDC25A,PP-2
KCNK1,PP-2
CA14,PP-2
ICAM1,PP-2
GPR55,PP-2
OPRM1,PP-2
VEGFA,PP-2
ADH1C,PP-2
KCTD16,PP-2
CYP3A4,PP-2
AVPR1A,PP-2
MAPK8,PP-2
TNNC1,PP-2
GABRB2,PP-2
MMP2,PP-2
RET,PP-2
NAMPT,PP-2
CASP3,PP-2
KRAS,PP-2
BTK,PP-2
SLC29A1,PP-2
FFAR4,PP-2
PPARD,PP-2
BAX,PP-2
RGS4,PP-2
CDK7,PP-2
PPAT,PP-2
KCNJ1,PP-2
ATP5F1D,PP-2
PDPK1,PP-2
IGF1R,PP-2
MET,PP-2
GLRA3,PP-2
PIK3CG,PP-2
TBXAS1,PP-2
PLD1,PP-2
DHH,PP-2
AKT1,PP-2
CDK2,PP-2
PARP3,PP-2
PLK1,PP-2
ATM,PP-2
IMPDH1,PP-2
TUBB3,PP-2
BRAF,PP-2
HBB,PP-2
LYN,PP-2
ANXA1,PP-2
CCR1,PP-2
ALK,PP-2
HDAC3,PP-2
PTGIR,PP-2
RPL23A,PP-2
FLT3,PP-2
MME,PP-2
CTSG,PP-2
PAK4,PP-2
GPR119,PP-2
SCNN1G,PP-2
GJB4,PP-2
S1PR4,PP-2
IL1B,PP-2
F10,PP-2
ELANE,PP-2
RPL3,PP-2
ERBB2,PP-2
AKR1B1,PP-2
GUCY1B1,PP-2
ADRA2B,PP-2
HCK,PP-2
P3H1,PP-2
CA5A,PP-2
DCK,PP-2
TNF,PP-2
RNASE1,PP-2
PTGIS,PP-2
PRKCE,PP-2
FPR1,PP-2
FGF1,PP-2
CDK9,PP-2
KDR,PP-2
EDNRB,PP-2
ASIC1,PP-2
JAK1,PP-2
PLA2G1B,PP-2
BRD4,PP-2
TUBB,PP-2
AGER,PP-2
S1PR2,PP-2
PDE4D,PP-2
CHEK2,PP-2
PAK1,PP-2
HDAC6,PP-2
DYRK1B,PP-2
USP1,PP-2
CYP1A2,PP-2
CACNG1,PP-2
HTR2C,PP-2
DNMT3A,PP-2
PORCN,PP-2
GAA,PP-2
PRKCB,PP-2
PTK2B,PP-2
CLK1,PP-2
CACNA2D3,PP-2
HSD11B1,PP-2
HTR3A,PP-2
ADA,PP-2
PDE3A,PP-2
NTRK1,PP-2
LCK,PP-2
KCNH7,PP-2
SIRT2,PP-2
P2RY12,PP-2
HIF1A,ME-0328
CATSPER4,ME-0328
DDR2,ME-0328
OPRL1,ME-0328
SLC7A11,ME-0328
FFAR2,ME-0328
KCNMA1,ME-0328
HRH4,ME-0328
GHSR,ME-0328
ALDH2,ME-0328
COMT,ME-0328
PTPN2,ME-0328
KCNQ2,ME-0328
ITGB2,ME-0328
S1PR1,ME-0328
FOXM1,ME-0328
MAPK14,ME-0328
SLCO2B1,ME-0328
KCNN4,ME-0328
GRIN2A,ME-0328
CACNB4,ME-0328
HSP90AB1,ME-0328
CSK,ME-0328
AKR1C1,ME-0328
CHRM2,ME-0328
TGFBR1,ME-0328
TGM2,ME-0328
CDK4,ME-0328
LPAR1,ME-0328
CHRM3,ME-0328
UGT1A9,ME-0328
HPGDS,ME-0328
ADORA2A,ME-0328
CCND1,ME-0328
KCNN1,ME-0328
ABL1,ME-0328
SSTR2,ME-0328
HSP90AA1,ME-0328
TUBB4B,ME-0328
EZH2,ME-0328
PNLIP,ME-0328
CYP2A6,ME-0328
CSF1R,ME-0328
S100B,ME-0328
PDE7A,ME-0328
AURKB,ME-0328
CDC25A,ME-0328
KCNK1,ME-0328
CA14,ME-0328
ICAM1,ME-0328
GPR55,ME-0328
OPRM1,ME-0328
VEGFA,ME-0328
ADH1C,ME-0328
KCTD16,ME-0328
CYP3A4,ME-0328
AVPR1A,ME-0328
MAPK8,ME-0328
TNNC1,ME-0328
GABRB2,ME-0328
MMP2,ME-0328
RET,ME-0328
NAMPT,ME-0328
CASP3,ME-0328
KRAS,ME-0328
BTK,ME-0328
SLC29A1,ME-0328
FFAR4,ME-0328
PPARD,ME-0328
BAX,ME-0328
RGS4,ME-0328
CDK7,ME-0328
PPAT,ME-0328
KCNJ1,ME-0328
ATP5F1D,ME-0328
PDPK1,ME-0328
IGF1R,ME-0328
MET,ME-0328
GLRA3,ME-0328
PIK3CG,ME-0328
TBXAS1,ME-0328
PLD1,ME-0328
DHH,ME-0328
AKT1,ME-0328
CDK2,ME-0328
PARP3,ME-0328
PLK1,ME-0328
ATM,ME-0328
IMPDH1,ME-0328
TUBB3,ME-0328
BRAF,ME-0328
HBB,ME-0328
LYN,ME-0328
ANXA1,ME-0328
CCR1,ME-0328
ALK,ME-0328
HDAC3,ME-0328
PTGIR,ME-0328
RPL23A,ME-0328
FLT3,ME-0328
MME,ME-0328
CTSG,ME-0328
PAK4,ME-0328
GPR119,ME-0328
SCNN1G,ME-0328
GJB4,ME-0328
S1PR4,ME-0328
IL1B,ME-0328
F10,ME-0328
ELANE,ME-0328
RPL3,ME-0328
ERBB2,ME-0328
AKR1B1,ME-0328
GUCY1B1,ME-0328
ADRA2B,ME-0328
HCK,ME-0328
P3H1,ME-0328
CA5A,ME-0328
DCK,ME-0328
TNF,ME-0328
RNASE1,ME-0328
PTGIS,ME-0328
PRKCE,ME-0328
FPR1,ME-0328
FGF1,ME-0328
CDK9,ME-0328
KDR,ME-0328
EDNRB,ME-0328
ASIC1,ME-0328
JAK1,ME-0328
PLA2G1B,ME-0328
BRD4,ME-0328
TUBB,ME-0328
AGER,ME-0328
S1PR2,ME-0328
PDE4D,ME-0328
CHEK2,ME-0328
PAK1,ME-0328
HDAC6,ME-0328
DYRK1B,ME-0328
USP1,ME-0328
CYP1A2,ME-0328
CACNG1,ME-0328
HTR2C,ME-0328
DNMT3A,ME-0328
PORCN,ME-0328
GAA,ME-0328
PRKCB,ME-0328
PTK2B,ME-0328
CLK1,ME-0328
CACNA2D3,ME-0328
HSD11B1,ME-0328
HTR3A,ME-0328
ADA,ME-0328
PDE3A,ME-0328
NTRK1,ME-0328
LCK,ME-0328
KCNH7,ME-0328
SIRT2,ME-0328
P2RY12,ME-0328
HIF1A,NQDI-1
CATSPER4,NQDI-1
DDR2,NQDI-1
OPRL1,NQDI-1
SLC7A11,NQDI-1
FFAR2,NQDI-1
KCNMA1,NQDI-1
HRH4,NQDI-1
GHSR,NQDI-1
ALDH2,NQDI-1
COMT,NQDI-1
PTPN2,NQDI-1
KCNQ2,NQDI-1
ITGB2,NQDI-1
S1PR1,NQDI-1
FOXM1,NQDI-1
MAPK14,NQDI-1
SLCO2B1,NQDI-1
KCNN4,NQDI-1
GRIN2A,NQDI-1
CACNB4,NQDI-1
HSP90AB1,NQDI-1
CSK,NQDI-1
AKR1C1,NQDI-1
CHRM2,NQDI-1
TGFBR1,NQDI-1
TGM2,NQDI-1
CDK4,NQDI-1
LPAR1,NQDI-1
CHRM3,NQDI-1
UGT1A9,NQDI-1
HPGDS,NQDI-1
ADORA2A,NQDI-1
CCND1,NQDI-1
KCNN1,NQDI-1
ABL1,NQDI-1
SSTR2,NQDI-1
HSP90AA1,NQDI-1
TUBB4B,NQDI-1
EZH2,NQDI-1
PNLIP,NQDI-1
CYP2A6,NQDI-1
CSF1R,NQDI-1
S100B,NQDI-1
PDE7A,NQDI-1
AURKB,NQDI-1
CDC25A,NQDI-1
KCNK1,NQDI-1
CA14,NQDI-1
ICAM1,NQDI-1
GPR55,NQDI-1
OPRM1,NQDI-1
VEGFA,NQDI-1
ADH1C,NQDI-1
KCTD16,NQDI-1
CYP3A4,NQDI-1
AVPR1A,NQDI-1
MAPK8,NQDI-1
TNNC1,NQDI-1
GABRB2,NQDI-1
MMP2,NQDI-1
RET,NQDI-1
NAMPT,NQDI-1
CASP3,NQDI-1
KRAS,NQDI-1
BTK,NQDI-1
SLC29A1,NQDI-1
FFAR4,NQDI-1
PPARD,NQDI-1
BAX,NQDI-1
RGS4,NQDI-1
CDK7,NQDI-1
PPAT,NQDI-1
KCNJ1,NQDI-1
ATP5F1D,NQDI-1
PDPK1,NQDI-1
IGF1R,NQDI-1
MET,NQDI-1
GLRA3,NQDI-1
PIK3CG,NQDI-1
TBXAS1,NQDI-1
PLD1,NQDI-1
DHH,NQDI-1
AKT1,NQDI-1
CDK2,NQDI-1
PARP3,NQDI-1
PLK1,NQDI-1
ATM,NQDI-1
IMPDH1,NQDI-1
TUBB3,NQDI-1
BRAF,NQDI-1
HBB,NQDI-1
LYN,NQDI-1
ANXA1,NQDI-1
CCR1,NQDI-1
ALK,NQDI-1
HDAC3,NQDI-1
PTGIR,NQDI-1
RPL23A,NQDI-1
FLT3,NQDI-1
MME,NQDI-1
CTSG,NQDI-1
PAK4,NQDI-1
GPR119,NQDI-1
SCNN1G,NQDI-1
GJB4,NQDI-1
S1PR4,NQDI-1
IL1B,NQDI-1
F10,NQDI-1
ELANE,NQDI-1
RPL3,NQDI-1
ERBB2,NQDI-1
AKR1B1,NQDI-1
GUCY1B1,NQDI-1
ADRA2B,NQDI-1
HCK,NQDI-1
P3H1,NQDI-1
CA5A,NQDI-1
DCK,NQDI-1
TNF,NQDI-1
RNASE1,NQDI-1
PTGIS,NQDI-1
PRKCE,NQDI-1
FPR1,NQDI-1
FGF1,NQDI-1
CDK9,NQDI-1
KDR,NQDI-1
EDNRB,NQDI-1
ASIC1,NQDI-1
JAK1,NQDI-1
PLA2G1B,NQDI-1
BRD4,NQDI-1
TUBB,NQDI-1
AGER,NQDI-1
S1PR2,NQDI-1
PDE4D,NQDI-1
CHEK2,NQDI-1
PAK1,NQDI-1
HDAC6,NQDI-1
DYRK1B,NQDI-1
USP1,NQDI-1
CYP1A2,NQDI-1
CACNG1,NQDI-1
HTR2C,NQDI-1
DNMT3A,NQDI-1
PORCN,NQDI-1
GAA,NQDI-1
PRKCB,NQDI-1
PTK2B,NQDI-1
CLK1,NQDI-1
CACNA2D3,NQDI-1
HSD11B1,NQDI-1
HTR3A,NQDI-1
ADA,NQDI-1
PDE3A,NQDI-1
NTRK1,NQDI-1
LCK,NQDI-1
KCNH7,NQDI-1
SIRT2,NQDI-1
P2RY12,NQDI-1
HIF1A,carzenide
CATSPER4,carzenide
DDR2,carzenide
OPRL1,carzenide
SLC7A11,carzenide
FFAR2,carzenide
KCNMA1,carzenide
HRH4,carzenide
GHSR,carzenide
ALDH2,carzenide
COMT,carzenide
PTPN2,carzenide
KCNQ2,carzenide
ITGB2,carzenide
S1PR1,carzenide
FOXM1,carzenide
MAPK14,carzenide
SLCO2B1,carzenide
KCNN4,carzenide
GRIN2A,carzenide
CACNB4,carzenide
HSP90AB1,carzenide
CSK,carzenide
AKR1C1,carzenide
CHRM2,carzenide
TGFBR1,carzenide
TGM2,carzenide
CDK4,carzenide
LPAR1,carzenide
CHRM3,carzenide
UGT1A9,carzenide
HPGDS,carzenide
ADORA2A,carzenide
CCND1,carzenide
KCNN1,carzenide
ABL1,carzenide
SSTR2,carzenide
HSP90AA1,carzenide
TUBB4B,carzenide
EZH2,carzenide
PNLIP,carzenide
CYP2A6,carzenide
CSF1R,carzenide
S100B,carzenide
PDE7A,carzenide
AURKB,carzenide
CDC25A,carzenide
KCNK1,carzenide
CA14,carzenide
ICAM1,carzenide
GPR55,carzenide
OPRM1,carzenide
VEGFA,carzenide
ADH1C,carzenide
KCTD16,carzenide
CYP3A4,carzenide
AVPR1A,carzenide
MAPK8,carzenide
TNNC1,carzenide
GABRB2,carzenide
MMP2,carzenide
RET,carzenide
NAMPT,carzenide
CASP3,carzenide
KRAS,carzenide
BTK,carzenide
SLC29A1,carzenide
FFAR4,carzenide
PPARD,carzenide
BAX,carzenide
RGS4,carzenide
CDK7,carzenide
PPAT,carzenide
KCNJ1,carzenide
ATP5F1D,carzenide
PDPK1,carzenide
IGF1R,carzenide
MET,carzenide
GLRA3,carzenide
PIK3CG,carzenide
TBXAS1,carzenide
PLD1,carzenide
DHH,carzenide
AKT1,carzenide
CDK2,carzenide
PARP3,carzenide
PLK1,carzenide
ATM,carzenide
IMPDH1,carzenide
TUBB3,carzenide
BRAF,carzenide
HBB,carzenide
LYN,carzenide
ANXA1,carzenide
CCR1,carzenide
ALK,carzenide
HDAC3,carzenide
PTGIR,carzenide
RPL23A,carzenide
FLT3,carzenide
MME,carzenide
CTSG,carzenide
PAK4,carzenide
GPR119,carzenide
SCNN1G,carzenide
GJB4,carzenide
S1PR4,carzenide
IL1B,carzenide
F10,carzenide
ELANE,carzenide
RPL3,carzenide
ERBB2,carzenide
AKR1B1,carzenide
GUCY1B1,carzenide
ADRA2B,carzenide
HCK,carzenide
P3H1,carzenide
CA5A,carzenide
DCK,carzenide
TNF,carzenide
RNASE1,carzenide
PTGIS,carzenide
PRKCE,carzenide
FPR1,carzenide
FGF1,carzenide
CDK9,carzenide
KDR,carzenide
EDNRB,carzenide
ASIC1,carzenide
JAK1,carzenide
PLA2G1B,carzenide
BRD4,carzenide
TUBB,carzenide
AGER,carzenide
S1PR2,carzenide
PDE4D,carzenide
CHEK2,carzenide
PAK1,carzenide
HDAC6,carzenide
DYRK1B,carzenide
USP1,carzenide
CYP1A2,carzenide
CACNG1,carzenide
HTR2C,carzenide
DNMT3A,carzenide
PORCN,carzenide
GAA,carzenide
PRKCB,carzenide
PTK2B,carzenide
CLK1,carzenide
CACNA2D3,carzenide
HSD11B1,carzenide
HTR3A,carzenide
ADA,carzenide
PDE3A,carzenide
NTRK1,carzenide
LCK,carzenide
KCNH7,carzenide
SIRT2,carzenide
P2RY12,carzenide
HIF1A,KU-55933
CATSPER4,KU-55933
DDR2,KU-55933
OPRL1,KU-55933
SLC7A11,KU-55933
FFAR2,KU-55933
KCNMA1,KU-55933
HRH4,KU-55933
GHSR,KU-55933
ALDH2,KU-55933
COMT,KU-55933
PTPN2,KU-55933
KCNQ2,KU-55933
ITGB2,KU-55933
S1PR1,KU-55933
FOXM1,KU-55933
MAPK14,KU-55933
SLCO2B1,KU-55933
KCNN4,KU-55933
GRIN2A,KU-55933
CACNB4,KU-55933
HSP90AB1,KU-55933
CSK,KU-55933
AKR1C1,KU-55933
CHRM2,KU-55933
TGFBR1,KU-55933
TGM2,KU-55933
CDK4,KU-55933
LPAR1,KU-55933
CHRM3,KU-55933
UGT1A9,KU-55933
HPGDS,KU-55933
ADORA2A,KU-55933
CCND1,KU-55933
KCNN1,KU-55933
ABL1,KU-55933
SSTR2,KU-55933
HSP90AA1,KU-55933
TUBB4B,KU-55933
EZH2,KU-55933
PNLIP,KU-55933
CYP2A6,KU-55933
CSF1R,KU-55933
S100B,KU-55933
PDE7A,KU-55933
AURKB,KU-55933
CDC25A,KU-55933
KCNK1,KU-55933
CA14,KU-55933
ICAM1,KU-55933
GPR55,KU-55933
OPRM1,KU-55933
VEGFA,KU-55933
ADH1C,KU-55933
KCTD16,KU-55933
CYP3A4,KU-55933
AVPR1A,KU-55933
MAPK8,KU-55933
TNNC1,KU-55933
GABRB2,KU-55933
MMP2,KU-55933
RET,KU-55933
NAMPT,KU-55933
CASP3,KU-55933
KRAS,KU-55933
BTK,KU-55933
SLC29A1,KU-55933
FFAR4,KU-55933
PPARD,KU-55933
BAX,KU-55933
RGS4,KU-55933
CDK7,KU-55933
PPAT,KU-55933
KCNJ1,KU-55933
ATP5F1D,KU-55933
PDPK1,KU-55933
IGF1R,KU-55933
MET,KU-55933
GLRA3,KU-55933
PIK3CG,KU-55933
TBXAS1,KU-55933
PLD1,KU-55933
DHH,KU-55933
AKT1,KU-55933
CDK2,KU-55933
PARP3,KU-55933
PLK1,KU-55933
ATM,KU-55933
IMPDH1,KU-55933
TUBB3,KU-55933
BRAF,KU-55933
HBB,KU-55933
LYN,KU-55933
ANXA1,KU-55933
CCR1,KU-55933
ALK,KU-55933
HDAC3,KU-55933
PTGIR,KU-55933
RPL23A,KU-55933
FLT3,KU-55933
MME,KU-55933
CTSG,KU-55933
PAK4,KU-55933
GPR119,KU-55933
SCNN1G,KU-55933
GJB4,KU-55933
S1PR4,KU-55933
IL1B,KU-55933
F10,KU-55933
ELANE,KU-55933
RPL3,KU-55933
ERBB2,KU-55933
AKR1B1,KU-55933
GUCY1B1,KU-55933
ADRA2B,KU-55933
HCK,KU-55933
P3H1,KU-55933
CA5A,KU-55933
DCK,KU-55933
TNF,KU-55933
RNASE1,KU-55933
PTGIS,KU-55933
PRKCE,KU-55933
FPR1,KU-55933
FGF1,KU-55933
CDK9,KU-55933
KDR,KU-55933
EDNRB,KU-55933
ASIC1,KU-55933
JAK1,KU-55933
PLA2G1B,KU-55933
BRD4,KU-55933
TUBB,KU-55933
AGER,KU-55933
S1PR2,KU-55933
PDE4D,KU-55933
CHEK2,KU-55933
PAK1,KU-55933
HDAC6,KU-55933
DYRK1B,KU-55933
USP1,KU-55933
CYP1A2,KU-55933
CACNG1,KU-55933
HTR2C,KU-55933
DNMT3A,KU-55933
PORCN,KU-55933
GAA,KU-55933
PRKCB,KU-55933
PTK2B,KU-55933
CLK1,KU-55933
CACNA2D3,KU-55933
HSD11B1,KU-55933
HTR3A,KU-55933
ADA,KU-55933
PDE3A,KU-55933
NTRK1,KU-55933
LCK,KU-55933
KCNH7,KU-55933
SIRT2,KU-55933
P2RY12,KU-55933
HIF1A,KH-CB19
CATSPER4,KH-CB19
DDR2,KH-CB19
OPRL1,KH-CB19
SLC7A11,KH-CB19
FFAR2,KH-CB19
KCNMA1,KH-CB19
HRH4,KH-CB19
GHSR,KH-CB19
ALDH2,KH-CB19
COMT,KH-CB19
PTPN2,KH-CB19
KCNQ2,KH-CB19
ITGB2,KH-CB19
S1PR1,KH-CB19
FOXM1,KH-CB19
MAPK14,KH-CB19
SLCO2B1,KH-CB19
KCNN4,KH-CB19
GRIN2A,KH-CB19
CACNB4,KH-CB19
HSP90AB1,KH-CB19
CSK,KH-CB19
AKR1C1,KH-CB19
CHRM2,KH-CB19
TGFBR1,KH-CB19
TGM2,KH-CB19
CDK4,KH-CB19
LPAR1,KH-CB19
CHRM3,KH-CB19
UGT1A9,KH-CB19
HPGDS,KH-CB19
ADORA2A,KH-CB19
CCND1,KH-CB19
KCNN1,KH-CB19
ABL1,KH-CB19
SSTR2,KH-CB19
HSP90AA1,KH-CB19
TUBB4B,KH-CB19
EZH2,KH-CB19
PNLIP,KH-CB19
CYP2A6,KH-CB19
CSF1R,KH-CB19
S100B,KH-CB19
PDE7A,KH-CB19
AURKB,KH-CB19
CDC25A,KH-CB19
KCNK1,KH-CB19
CA14,KH-CB19
ICAM1,KH-CB19
GPR55,KH-CB19
OPRM1,KH-CB19
VEGFA,KH-CB19
ADH1C,KH-CB19
KCTD16,KH-CB19
CYP3A4,KH-CB19
AVPR1A,KH-CB19
MAPK8,KH-CB19
TNNC1,KH-CB19
GABRB2,KH-CB19
MMP2,KH-CB19
RET,KH-CB19
NAMPT,KH-CB19
CASP3,KH-CB19
KRAS,KH-CB19
BTK,KH-CB19
SLC29A1,KH-CB19
FFAR4,KH-CB19
PPARD,KH-CB19
BAX,KH-CB19
RGS4,KH-CB19
CDK7,KH-CB19
PPAT,KH-CB19
KCNJ1,KH-CB19
ATP5F1D,KH-CB19
PDPK1,KH-CB19
IGF1R,KH-CB19
MET,KH-CB19
GLRA3,KH-CB19
PIK3CG,KH-CB19
TBXAS1,KH-CB19
PLD1,KH-CB19
DHH,KH-CB19
AKT1,KH-CB19
CDK2,KH-CB19
PARP3,KH-CB19
PLK1,KH-CB19
ATM,KH-CB19
IMPDH1,KH-CB19
TUBB3,KH-CB19
BRAF,KH-CB19
HBB,KH-CB19
LYN,KH-CB19
ANXA1,KH-CB19
CCR1,KH-CB19
ALK,KH-CB19
HDAC3,KH-CB19
PTGIR,KH-CB19
RPL23A,KH-CB19
FLT3,KH-CB19
MME,KH-CB19
CTSG,KH-CB19
PAK4,KH-CB19
GPR119,KH-CB19
SCNN1G,KH-CB19
GJB4,KH-CB19
S1PR4,KH-CB19
IL1B,KH-CB19
F10,KH-CB19
ELANE,KH-CB19
RPL3,KH-CB19
ERBB2,KH-CB19
AKR1B1,KH-CB19
GUCY1B1,KH-CB19
ADRA2B,KH-CB19
HCK,KH-CB19
P3H1,KH-CB19
CA5A,KH-CB19
DCK,KH-CB19
TNF,KH-CB19
RNASE1,KH-CB19
PTGIS,KH-CB19
PRKCE,KH-CB19
FPR1,KH-CB19
FGF1,KH-CB19
CDK9,KH-CB19
KDR,KH-CB19
EDNRB,KH-CB19
ASIC1,KH-CB19
JAK1,KH-CB19
PLA2G1B,KH-CB19
BRD4,KH-CB19
TUBB,KH-CB19
AGER,KH-CB19
S1PR2,KH-CB19
PDE4D,KH-CB19
CHEK2,KH-CB19
PAK1,KH-CB19
HDAC6,KH-CB19
DYRK1B,KH-CB19
USP1,KH-CB19
CYP1A2,KH-CB19
CACNG1,KH-CB19
HTR2C,KH-CB19
DNMT3A,KH-CB19
PORCN,KH-CB19
GAA,KH-CB19
PRKCB,KH-CB19
PTK2B,KH-CB19
CLK1,KH-CB19
CACNA2D3,KH-CB19
HSD11B1,KH-CB19
HTR3A,KH-CB19
ADA,KH-CB19
PDE3A,KH-CB19
NTRK1,KH-CB19
LCK,KH-CB19
KCNH7,KH-CB19
SIRT2,KH-CB19
P2RY12,KH-CB19
HIF1A,LDN-212854
CATSPER4,LDN-212854
DDR2,LDN-212854
OPRL1,LDN-212854
SLC7A11,LDN-212854
FFAR2,LDN-212854
KCNMA1,LDN-212854
HRH4,LDN-212854
GHSR,LDN-212854
ALDH2,LDN-212854
COMT,LDN-212854
PTPN2,LDN-212854
KCNQ2,LDN-212854
ITGB2,LDN-212854
S1PR1,LDN-212854
FOXM1,LDN-212854
MAPK14,LDN-212854
SLCO2B1,LDN-212854
KCNN4,LDN-212854
GRIN2A,LDN-212854
CACNB4,LDN-212854
HSP90AB1,LDN-212854
CSK,LDN-212854
AKR1C1,LDN-212854
CHRM2,LDN-212854
TGFBR1,LDN-212854
TGM2,LDN-212854
CDK4,LDN-212854
LPAR1,LDN-212854
CHRM3,LDN-212854
UGT1A9,LDN-212854
HPGDS,LDN-212854
ADORA2A,LDN-212854
CCND1,LDN-212854
KCNN1,LDN-212854
ABL1,LDN-212854
SSTR2,LDN-212854
HSP90AA1,LDN-212854
TUBB4B,LDN-212854
EZH2,LDN-212854
PNLIP,LDN-212854
CYP2A6,LDN-212854
CSF1R,LDN-212854
S100B,LDN-212854
PDE7A,LDN-212854
AURKB,LDN-212854
CDC25A,LDN-212854
KCNK1,LDN-212854
CA14,LDN-212854
ICAM1,LDN-212854
GPR55,LDN-212854
OPRM1,LDN-212854
