gene,compound
KCNH7,KU-55933
SIRT2,KU-55933
P2RY12,KU-55933
HIF1A,NVP-AEW541
CATSPER4,NVP-AEW541
SLC7A11,NVP-AEW541
FFAR2,NVP-AEW541
KCNMA1,NVP-AEW541
GHSR,NVP-AEW541
COMT,NVP-AEW541
PTPN2,NVP-AEW541
KCNQ2,NVP-AEW541
ITGB2,NVP-AEW541
S1PR1,NVP-AEW541
FOXM1,NVP-AEW541
MAPK14,NVP-AEW541
GRIN2A,NVP-AEW541
HSP90AB1,NVP-AEW541
CSK,NVP-AEW541
AKR1C1,NVP-AEW541
TGM2,NVP-AEW541
LPAR1,NVP-AEW541
ADORA2A,NVP-AEW541
CCND1,NVP-AEW541
KCNN1,NVP-AEW541
SSTR2,NVP-AEW541
HSP90AA1,NVP-AEW541
TUBB4B,NVP-AEW541
PNLIP,NVP-AEW541
CYP2A6,NVP-AEW541
CSF1R,NVP-AEW541
S100B,NVP-AEW541
PDE7A,NVP-AEW541
AURKB,NVP-AEW541
CDC25A,NVP-AEW541
ICAM1,NVP-AEW541
VEGFA,NVP-AEW541
CYP3A4,NVP-AEW541
AVPR1A,NVP-AEW541
GABRB2,NVP-AEW541
MMP2,NVP-AEW541
RET,NVP-AEW541
KRAS,NVP-AEW541
SLC29A1,NVP-AEW541
CDK7,NVP-AEW541
PPAT,NVP-AEW541
KCNJ1,NVP-AEW541
IGF1R,NVP-AEW541
AKT1,NVP-AEW541
CDK2,NVP-AEW541
PARP3,NVP-AEW541
IMPDH1,NVP-AEW541
TUBB3,NVP-AEW541
BRAF,NVP-AEW541
LYN,NVP-AEW541
ANXA1,NVP-AEW541
CCR1,NVP-AEW541
HDAC3,NVP-AEW541
PTGIR,NVP-AEW541
RPL23A,NVP-AEW541
MME,NVP-AEW541
PAK4,NVP-AEW541
GJB4,NVP-AEW541
S1PR4,NVP-AEW541
IL1B,NVP-AEW541
F10,NVP-AEW541
RPL3,NVP-AEW541
ERBB2,NVP-AEW541
ADRA2B,NVP-AEW541
P3H1,NVP-AEW541
TNF,NVP-AEW541
PRKCE,NVP-AEW541
FPR1,NVP-AEW541
FGF1,NVP-AEW541
CDK9,NVP-AEW541
KDR,NVP-AEW541
JAK1,NVP-AEW541
TUBB,NVP-AEW541
S1PR2,NVP-AEW541
PDE4D,NVP-AEW541
CHEK2,NVP-AEW541
PAK1,NVP-AEW541
USP1,NVP-AEW541
CYP1A2,NVP-AEW541
CACNG1,NVP-AEW541
HTR2C,NVP-AEW541
DNMT3A,NVP-AEW541
PORCN,NVP-AEW541
GAA,NVP-AEW541
PRKCB,NVP-AEW541
PTK2B,NVP-AEW541
CLK1,NVP-AEW541
CACNA2D3,NVP-AEW541
HSD11B1,NVP-AEW541
PDE3A,NVP-AEW541
LCK,NVP-AEW541
KCNH7,NVP-AEW541
SIRT2,NVP-AEW541
P2RY12,NVP-AEW541
HIF1A,leflunomide
CATSPER4,leflunomide
SLC7A11,leflunomide
FFAR2,leflunomide
KCNMA1,leflunomide
GHSR,leflunomide
COMT,leflunomide
PTPN2,leflunomide
KCNQ2,leflunomide
ITGB2,leflunomide
S1PR1,leflunomide
FOXM1,leflunomide
MAPK14,leflunomide
GRIN2A,leflunomide
HSP90AB1,leflunomide
CSK,leflunomide
AKR1C1,leflunomide
TGM2,leflunomide
LPAR1,leflunomide
ADORA2A,leflunomide
CCND1,leflunomide
KCNN1,leflunomide
SSTR2,leflunomide
HSP90AA1,leflunomide
TUBB4B,leflunomide
PNLIP,leflunomide
CYP2A6,leflunomide
CSF1R,leflunomide
S100B,leflunomide
PDE7A,leflunomide
AURKB,leflunomide
CDC25A,leflunomide
ICAM1,leflunomide
VEGFA,leflunomide
CYP3A4,leflunomide
AVPR1A,leflunomide
GABRB2,leflunomide
MMP2,leflunomide
RET,leflunomide
KRAS,leflunomide
SLC29A1,leflunomide
CDK7,leflunomide
PPAT,leflunomide
KCNJ1,leflunomide
IGF1R,leflunomide
AKT1,leflunomide
CDK2,leflunomide
PARP3,leflunomide
IMPDH1,leflunomide
TUBB3,leflunomide
BRAF,leflunomide
LYN,leflunomide
ANXA1,leflunomide
CCR1,leflunomide
HDAC3,leflunomide
PTGIR,leflunomide
RPL23A,leflunomide
MME,leflunomide
PAK4,leflunomide
GJB4,leflunomide
S1PR4,leflunomide
IL1B,leflunomide
F10,leflunomide
RPL3,leflunomide
ERBB2,leflunomide
ADRA2B,leflunomide
P3H1,leflunomide
TNF,leflunomide
PRKCE,leflunomide
FPR1,leflunomide
FGF1,leflunomide
CDK9,leflunomide
KDR,leflunomide
JAK1,leflunomide
TUBB,leflunomide
S1PR2,leflunomide
PDE4D,leflunomide
CHEK2,leflunomide
PAK1,leflunomide
USP1,leflunomide
CYP1A2,leflunomide
CACNG1,leflunomide
HTR2C,leflunomide
DNMT3A,leflunomide
PORCN,leflunomide
GAA,leflunomide
PRKCB,leflunomide
PTK2B,leflunomide
CLK1,leflunomide
CACNA2D3,leflunomide
HSD11B1,leflunomide
PDE3A,leflunomide
LCK,leflunomide
KCNH7,leflunomide
SIRT2,leflunomide
P2RY12,leflunomide
HIF1A,ixabepilone
CATSPER4,ixabepilone
SLC7A11,ixabepilone
FFAR2,ixabepilone
KCNMA1,ixabepilone
GHSR,ixabepilone
COMT,ixabepilone
PTPN2,ixabepilone
KCNQ2,ixabepilone
ITGB2,ixabepilone
S1PR1,ixabepilone
FOXM1,ixabepilone
MAPK14,ixabepilone
GRIN2A,ixabepilone
HSP90AB1,ixabepilone
CSK,ixabepilone
AKR1C1,ixabepilone
TGM2,ixabepilone
LPAR1,ixabepilone
ADORA2A,ixabepilone
CCND1,ixabepilone
KCNN1,ixabepilone
SSTR2,ixabepilone
HSP90AA1,ixabepilone
TUBB4B,ixabepilone
PNLIP,ixabepilone
CYP2A6,ixabepilone
CSF1R,ixabepilone
S100B,ixabepilone
PDE7A,ixabepilone
AURKB,ixabepilone
CDC25A,ixabepilone
ICAM1,ixabepilone
VEGFA,ixabepilone
CYP3A4,ixabepilone
AVPR1A,ixabepilone
GABRB2,ixabepilone
MMP2,ixabepilone
RET,ixabepilone
KRAS,ixabepilone
SLC29A1,ixabepilone
CDK7,ixabepilone
PPAT,ixabepilone
KCNJ1,ixabepilone
IGF1R,ixabepilone
AKT1,ixabepilone
CDK2,ixabepilone
PARP3,ixabepilone
IMPDH1,ixabepilone
TUBB3,ixabepilone
BRAF,ixabepilone
LYN,ixabepilone
ANXA1,ixabepilone
CCR1,ixabepilone
HDAC3,ixabepilone
PTGIR,ixabepilone
RPL23A,ixabepilone
MME,ixabepilone
PAK4,ixabepilone
GJB4,ixabepilone
S1PR4,ixabepilone
IL1B,ixabepilone
F10,ixabepilone
RPL3,ixabepilone
ERBB2,ixabepilone
ADRA2B,ixabepilone
P3H1,ixabepilone
TNF,ixabepilone
PRKCE,ixabepilone
FPR1,ixabepilone
FGF1,ixabepilone
CDK9,ixabepilone
KDR,ixabepilone
JAK1,ixabepilone
TUBB,ixabepilone
S1PR2,ixabepilone
PDE4D,ixabepilone
CHEK2,ixabepilone
PAK1,ixabepilone
USP1,ixabepilone
CYP1A2,ixabepilone
CACNG1,ixabepilone
HTR2C,ixabepilone
DNMT3A,ixabepilone
PORCN,ixabepilone
GAA,ixabepilone
PRKCB,ixabepilone
PTK2B,ixabepilone
CLK1,ixabepilone
CACNA2D3,ixabepilone
HSD11B1,ixabepilone
PDE3A,ixabepilone
LCK,ixabepilone
KCNH7,ixabepilone
SIRT2,ixabepilone
P2RY12,ixabepilone
HIF1A,KH-CB19
CATSPER4,KH-CB19
SLC7A11,KH-CB19
FFAR2,KH-CB19
KCNMA1,KH-CB19
GHSR,KH-CB19
COMT,KH-CB19
PTPN2,KH-CB19
KCNQ2,KH-CB19
ITGB2,KH-CB19
S1PR1,KH-CB19
FOXM1,KH-CB19
MAPK14,KH-CB19
GRIN2A,KH-CB19
HSP90AB1,KH-CB19
CSK,KH-CB19
AKR1C1,KH-CB19
TGM2,KH-CB19
LPAR1,KH-CB19
ADORA2A,KH-CB19
CCND1,KH-CB19
KCNN1,KH-CB19
SSTR2,KH-CB19
HSP90AA1,KH-CB19
TUBB4B,KH-CB19
PNLIP,KH-CB19
CYP2A6,KH-CB19
CSF1R,KH-CB19
S100B,KH-CB19
PDE7A,KH-CB19
AURKB,KH-CB19
CDC25A,KH-CB19
ICAM1,KH-CB19
VEGFA,KH-CB19
CYP3A4,KH-CB19
AVPR1A,KH-CB19
GABRB2,KH-CB19
MMP2,KH-CB19
RET,KH-CB19
KRAS,KH-CB19
SLC29A1,KH-CB19
CDK7,KH-CB19
PPAT,KH-CB19
KCNJ1,KH-CB19
IGF1R,KH-CB19
AKT1,KH-CB19
CDK2,KH-CB19
PARP3,KH-CB19
IMPDH1,KH-CB19
TUBB3,KH-CB19
BRAF,KH-CB19
LYN,KH-CB19
ANXA1,KH-CB19
CCR1,KH-CB19
HDAC3,KH-CB19
PTGIR,KH-CB19
RPL23A,KH-CB19
MME,KH-CB19
PAK4,KH-CB19
GJB4,KH-CB19
S1PR4,KH-CB19
IL1B,KH-CB19
F10,KH-CB19
RPL3,KH-CB19
ERBB2,KH-CB19
ADRA2B,KH-CB19
P3H1,KH-CB19
TNF,KH-CB19
PRKCE,KH-CB19
FPR1,KH-CB19
FGF1,KH-CB19
CDK9,KH-CB19
KDR,KH-CB19
JAK1,KH-CB19
TUBB,KH-CB19
S1PR2,KH-CB19
PDE4D,KH-CB19
CHEK2,KH-CB19
PAK1,KH-CB19
USP1,KH-CB19
CYP1A2,KH-CB19
CACNG1,KH-CB19
HTR2C,KH-CB19
DNMT3A,KH-CB19
PORCN,KH-CB19
GAA,KH-CB19
PRKCB,KH-CB19
PTK2B,KH-CB19
CLK1,KH-CB19
CACNA2D3,KH-CB19
HSD11B1,KH-CB19
PDE3A,KH-CB19
LCK,KH-CB19
KCNH7,KH-CB19
SIRT2,KH-CB19
P2RY12,KH-CB19
HIF1A,PF-05190457
CATSPER4,PF-05190457
SLC7A11,PF-05190457
FFAR2,PF-05190457
KCNMA1,PF-05190457
GHSR,PF-05190457
COMT,PF-05190457
PTPN2,PF-05190457
KCNQ2,PF-05190457
ITGB2,PF-05190457
S1PR1,PF-05190457
FOXM1,PF-05190457
MAPK14,PF-05190457
GRIN2A,PF-05190457
HSP90AB1,PF-05190457
CSK,PF-05190457
AKR1C1,PF-05190457
TGM2,PF-05190457
LPAR1,PF-05190457
ADORA2A,PF-05190457
CCND1,PF-05190457
KCNN1,PF-05190457
SSTR2,PF-05190457
HSP90AA1,PF-05190457
TUBB4B,PF-05190457
PNLIP,PF-05190457
CYP2A6,PF-05190457
CSF1R,PF-05190457
S100B,PF-05190457
PDE7A,PF-05190457
AURKB,PF-05190457
CDC25A,PF-05190457
ICAM1,PF-05190457
VEGFA,PF-05190457
CYP3A4,PF-05190457
AVPR1A,PF-05190457
GABRB2,PF-05190457
MMP2,PF-05190457
RET,PF-05190457
KRAS,PF-05190457
SLC29A1,PF-05190457
CDK7,PF-05190457
PPAT,PF-05190457
KCNJ1,PF-05190457
IGF1R,PF-05190457
AKT1,PF-05190457
CDK2,PF-05190457
PARP3,PF-05190457
IMPDH1,PF-05190457
TUBB3,PF-05190457
BRAF,PF-05190457
LYN,PF-05190457
ANXA1,PF-05190457
CCR1,PF-05190457
HDAC3,PF-05190457
PTGIR,PF-05190457
RPL23A,PF-05190457
MME,PF-05190457
PAK4,PF-05190457
GJB4,PF-05190457
S1PR4,PF-05190457
IL1B,PF-05190457
F10,PF-05190457
RPL3,PF-05190457
ERBB2,PF-05190457
ADRA2B,PF-05190457
P3H1,PF-05190457
TNF,PF-05190457
PRKCE,PF-05190457
FPR1,PF-05190457
FGF1,PF-05190457
CDK9,PF-05190457
KDR,PF-05190457
JAK1,PF-05190457
TUBB,PF-05190457
S1PR2,PF-05190457
PDE4D,PF-05190457
CHEK2,PF-05190457
PAK1,PF-05190457
USP1,PF-05190457
CYP1A2,PF-05190457
CACNG1,PF-05190457
HTR2C,PF-05190457
DNMT3A,PF-05190457
PORCN,PF-05190457
GAA,PF-05190457
PRKCB,PF-05190457
PTK2B,PF-05190457
CLK1,PF-05190457
CACNA2D3,PF-05190457
HSD11B1,PF-05190457
PDE3A,PF-05190457
LCK,PF-05190457
KCNH7,PF-05190457
SIRT2,PF-05190457
P2RY12,PF-05190457
HIF1A,LDN-212854
CATSPER4,LDN-212854
SLC7A11,LDN-212854
FFAR2,LDN-212854
KCNMA1,LDN-212854
GHSR,LDN-212854
COMT,LDN-212854
PTPN2,LDN-212854
KCNQ2,LDN-212854
ITGB2,LDN-212854
S1PR1,LDN-212854
FOXM1,LDN-212854
MAPK14,LDN-212854
GRIN2A,LDN-212854
HSP90AB1,LDN-212854
CSK,LDN-212854
AKR1C1,LDN-212854
TGM2,LDN-212854
LPAR1,LDN-212854
ADORA2A,LDN-212854
CCND1,LDN-212854
KCNN1,LDN-212854
SSTR2,LDN-212854
HSP90AA1,LDN-212854
TUBB4B,LDN-212854
PNLIP,LDN-212854
CYP2A6,LDN-212854
CSF1R,LDN-212854
S100B,LDN-212854
PDE7A,LDN-212854
AURKB,LDN-212854
CDC25A,LDN-212854
ICAM1,LDN-212854
VEGFA,LDN-212854
CYP3A4,LDN-212854
AVPR1A,LDN-212854
GABRB2,LDN-212854
MMP2,LDN-212854
RET,LDN-212854
KRAS,LDN-212854
SLC29A1,LDN-212854
CDK7,LDN-212854
PPAT,LDN-212854
KCNJ1,LDN-212854
IGF1R,LDN-212854
AKT1,LDN-212854
CDK2,LDN-212854
PARP3,LDN-212854
IMPDH1,LDN-212854
TUBB3,LDN-212854
BRAF,LDN-212854
LYN,LDN-212854
ANXA1,LDN-212854
CCR1,LDN-212854
HDAC3,LDN-212854
PTGIR,LDN-212854
RPL23A,LDN-212854
MME,LDN-212854
PAK4,LDN-212854
GJB4,LDN-212854
S1PR4,LDN-212854
IL1B,LDN-212854
F10,LDN-212854
RPL3,LDN-212854
ERBB2,LDN-212854
ADRA2B,LDN-212854
P3H1,LDN-212854
TNF,LDN-212854
PRKCE,LDN-212854
FPR1,LDN-212854
FGF1,LDN-212854
CDK9,LDN-212854
KDR,LDN-212854
JAK1,LDN-212854
TUBB,LDN-212854
S1PR2,LDN-212854
PDE4D,LDN-212854
CHEK2,LDN-212854
PAK1,LDN-212854
USP1,LDN-212854
CYP1A2,LDN-212854
CACNG1,LDN-212854
HTR2C,LDN-212854
DNMT3A,LDN-212854
PORCN,LDN-212854
GAA,LDN-212854
PRKCB,LDN-212854
PTK2B,LDN-212854
CLK1,LDN-212854
CACNA2D3,LDN-212854
HSD11B1,LDN-212854
PDE3A,LDN-212854
LCK,LDN-212854
KCNH7,LDN-212854
SIRT2,LDN-212854
P2RY12,LDN-212854
HIF1A,cycloheximide
CATSPER4,cycloheximide
SLC7A11,cycloheximide
FFAR2,cycloheximide
KCNMA1,cycloheximide
GHSR,cycloheximide
COMT,cycloheximide
PTPN2,cycloheximide
KCNQ2,cycloheximide
ITGB2,cycloheximide
S1PR1,cycloheximide
FOXM1,cycloheximide
MAPK14,cycloheximide
GRIN2A,cycloheximide
HSP90AB1,cycloheximide
CSK,cycloheximide
AKR1C1,cycloheximide
TGM2,cycloheximide
LPAR1,cycloheximide
ADORA2A,cycloheximide
CCND1,cycloheximide
KCNN1,cycloheximide
SSTR2,cycloheximide
HSP90AA1,cycloheximide
TUBB4B,cycloheximide
PNLIP,cycloheximide
CYP2A6,cycloheximide
CSF1R,cycloheximide
S100B,cycloheximide
PDE7A,cycloheximide
AURKB,cycloheximide
CDC25A,cycloheximide
ICAM1,cycloheximide
VEGFA,cycloheximide
CYP3A4,cycloheximide
AVPR1A,cycloheximide
GABRB2,cycloheximide
MMP2,cycloheximide
RET,cycloheximide
KRAS,cycloheximide
SLC29A1,cycloheximide
CDK7,cycloheximide
PPAT,cycloheximide
KCNJ1,cycloheximide
IGF1R,cycloheximide
AKT1,cycloheximide
CDK2,cycloheximide
PARP3,cycloheximide
IMPDH1,cycloheximide
TUBB3,cycloheximide
BRAF,cycloheximide
LYN,cycloheximide
ANXA1,cycloheximide
CCR1,cycloheximide
HDAC3,cycloheximide
PTGIR,cycloheximide
RPL23A,cycloheximide
MME,cycloheximide
PAK4,cycloheximide
GJB4,cycloheximide
S1PR4,cycloheximide
IL1B,cycloheximide
F10,cycloheximide
RPL3,cycloheximide
ERBB2,cycloheximide
ADRA2B,cycloheximide
P3H1,cycloheximide
TNF,cycloheximide
PRKCE,cycloheximide
FPR1,cycloheximide
FGF1,cycloheximide
CDK9,cycloheximide
KDR,cycloheximide
JAK1,cycloheximide
TUBB,cycloheximide
S1PR2,cycloheximide
PDE4D,cycloheximide
CHEK2,cycloheximide
PAK1,cycloheximide
USP1,cycloheximide
CYP1A2,cycloheximide
CACNG1,cycloheximide
HTR2C,cycloheximide
DNMT3A,cycloheximide
PORCN,cycloheximide
GAA,cycloheximide
PRKCB,cycloheximide
PTK2B,cycloheximide
CLK1,cycloheximide
CACNA2D3,cycloheximide
HSD11B1,cycloheximide
PDE3A,cycloheximide
LCK,cycloheximide
KCNH7,cycloheximide
SIRT2,cycloheximide
P2RY12,cycloheximide
HIF1A,oxytocin
CATSPER4,oxytocin
SLC7A11,oxytocin
FFAR2,oxytocin
KCNMA1,oxytocin
GHSR,oxytocin
COMT,oxytocin
PTPN2,oxytocin
KCNQ2,oxytocin
ITGB2,oxytocin
S1PR1,oxytocin
FOXM1,oxytocin
MAPK14,oxytocin
GRIN2A,oxytocin
HSP90AB1,oxytocin
CSK,oxytocin
AKR1C1,oxytocin
TGM2,oxytocin
LPAR1,oxytocin
ADORA2A,oxytocin
CCND1,oxytocin
KCNN1,oxytocin
SSTR2,oxytocin
HSP90AA1,oxytocin
TUBB4B,oxytocin
PNLIP,oxytocin
CYP2A6,oxytocin
CSF1R,oxytocin
S100B,oxytocin
PDE7A,oxytocin
AURKB,oxytocin
CDC25A,oxytocin
ICAM1,oxytocin
VEGFA,oxytocin
CYP3A4,oxytocin
AVPR1A,oxytocin
GABRB2,oxytocin
MMP2,oxytocin
RET,oxytocin
KRAS,oxytocin
SLC29A1,oxytocin
CDK7,oxytocin
PPAT,oxytocin
KCNJ1,oxytocin
IGF1R,oxytocin
AKT1,oxytocin
CDK2,oxytocin
PARP3,oxytocin
IMPDH1,oxytocin
TUBB3,oxytocin
BRAF,oxytocin
LYN,oxytocin
ANXA1,oxytocin
CCR1,oxytocin
HDAC3,oxytocin
PTGIR,oxytocin
RPL23A,oxytocin
MME,oxytocin
PAK4,oxytocin
GJB4,oxytocin
S1PR4,oxytocin
IL1B,oxytocin
F10,oxytocin
RPL3,oxytocin
ERBB2,oxytocin
ADRA2B,oxytocin
P3H1,oxytocin
TNF,oxytocin
PRKCE,oxytocin
FPR1,oxytocin
FGF1,oxytocin
CDK9,oxytocin
KDR,oxytocin
JAK1,oxytocin
TUBB,oxytocin
S1PR2,oxytocin
PDE4D,oxytocin
CHEK2,oxytocin
PAK1,oxytocin
USP1,oxytocin
CYP1A2,oxytocin
CACNG1,oxytocin
HTR2C,oxytocin
DNMT3A,oxytocin
PORCN,oxytocin
GAA,oxytocin
PRKCB,oxytocin
PTK2B,oxytocin
CLK1,oxytocin
CACNA2D3,oxytocin
HSD11B1,oxytocin
PDE3A,oxytocin
LCK,oxytocin
KCNH7,oxytocin
SIRT2,oxytocin
P2RY12,oxytocin
HIF1A,colchicine
CATSPER4,colchicine
SLC7A11,colchicine
FFAR2,colchicine
KCNMA1,colchicine
GHSR,colchicine
COMT,colchicine
PTPN2,colchicine
KCNQ2,colchicine
ITGB2,colchicine
S1PR1,colchicine
FOXM1,colchicine
MAPK14,colchicine
GRIN2A,colchicine
HSP90AB1,colchicine
CSK,colchicine
AKR1C1,colchicine
TGM2,colchicine
LPAR1,colchicine
ADORA2A,colchicine
CCND1,colchicine
KCNN1,colchicine
SSTR2,colchicine
HSP90AA1,colchicine
TUBB4B,colchicine
PNLIP,colchicine
CYP2A6,colchicine
CSF1R,colchicine
S100B,colchicine
PDE7A,colchicine
AURKB,colchicine
CDC25A,colchicine
ICAM1,colchicine
VEGFA,colchicine
CYP3A4,colchicine
AVPR1A,colchicine
GABRB2,colchicine
MMP2,colchicine
RET,colchicine
KRAS,colchicine
SLC29A1,colchicine
CDK7,colchicine
PPAT,colchicine
KCNJ1,colchicine
IGF1R,colchicine
AKT1,colchicine
CDK2,colchicine
PARP3,colchicine
IMPDH1,colchicine
TUBB3,colchicine
BRAF,colchicine
LYN,colchicine
ANXA1,colchicine
CCR1,colchicine
HDAC3,colchicine
PTGIR,colchicine
RPL23A,colchicine
MME,colchicine
PAK4,colchicine
GJB4,colchicine
S1PR4,colchicine
IL1B,colchicine
F10,colchicine
RPL3,colchicine
ERBB2,colchicine
ADRA2B,colchicine
P3H1,colchicine
TNF,colchicine
PRKCE,colchicine
FPR1,colchicine
FGF1,colchicine
CDK9,colchicine
KDR,colchicine
JAK1,colchicine
TUBB,colchicine
S1PR2,colchicine
PDE4D,colchicine
CHEK2,colchicine
PAK1,colchicine
USP1,colchicine
CYP1A2,colchicine
CACNG1,colchicine
HTR2C,colchicine
DNMT3A,colchicine
PORCN,colchicine
GAA,colchicine
PRKCB,colchicine
PTK2B,colchicine
CLK1,colchicine
CACNA2D3,colchicine
HSD11B1,colchicine
PDE3A,colchicine
LCK,colchicine
KCNH7,colchicine
SIRT2,colchicine
P2RY12,colchicine
HIF1A,afimoxifene
CATSPER4,afimoxifene
SLC7A11,afimoxifene
FFAR2,afimoxifene
KCNMA1,afimoxifene
GHSR,afimoxifene
COMT,afimoxifene
PTPN2,afimoxifene
KCNQ2,afimoxifene
ITGB2,afimoxifene
S1PR1,afimoxifene
FOXM1,afimoxifene
MAPK14,afimoxifene
GRIN2A,afimoxifene
HSP90AB1,afimoxifene
CSK,afimoxifene
AKR1C1,afimoxifene
TGM2,afimoxifene
LPAR1,afimoxifene
ADORA2A,afimoxifene
CCND1,afimoxifene
KCNN1,afimoxifene
SSTR2,afimoxifene
HSP90AA1,afimoxifene
TUBB4B,afimoxifene
PNLIP,afimoxifene
CYP2A6,afimoxifene
CSF1R,afimoxifene
S100B,afimoxifene
PDE7A,afimoxifene
AURKB,afimoxifene
CDC25A,afimoxifene
ICAM1,afimoxifene
VEGFA,afimoxifene
CYP3A4,afimoxifene
AVPR1A,afimoxifene
GABRB2,afimoxifene
MMP2,afimoxifene
RET,afimoxifene
KRAS,afimoxifene
SLC29A1,afimoxifene
CDK7,afimoxifene
PPAT,afimoxifene
KCNJ1,afimoxifene
IGF1R,afimoxifene
AKT1,afimoxifene
CDK2,afimoxifene
PARP3,afimoxifene
IMPDH1,afimoxifene
TUBB3,afimoxifene
BRAF,afimoxifene
LYN,afimoxifene
ANXA1,afimoxifene
CCR1,afimoxifene
HDAC3,afimoxifene
PTGIR,afimoxifene
RPL23A,afimoxifene
MME,afimoxifene
PAK4,afimoxifene
GJB4,afimoxifene
S1PR4,afimoxifene
IL1B,afimoxifene
F10,afimoxifene
RPL3,afimoxifene
ERBB2,afimoxifene
ADRA2B,afimoxifene
P3H1,afimoxifene
TNF,afimoxifene
PRKCE,afimoxifene
FPR1,afimoxifene
FGF1,afimoxifene
CDK9,afimoxifene
KDR,afimoxifene
JAK1,afimoxifene
TUBB,afimoxifene
S1PR2,afimoxifene
PDE4D,afimoxifene
CHEK2,afimoxifene
PAK1,afimoxifene
USP1,afimoxifene
CYP1A2,afimoxifene
CACNG1,afimoxifene
HTR2C,afimoxifene
DNMT3A,afimoxifene
PORCN,afimoxifene
GAA,afimoxifene
PRKCB,afimoxifene
PTK2B,afimoxifene
CLK1,afimoxifene
CACNA2D3,afimoxifene
HSD11B1,afimoxifene
PDE3A,afimoxifene
LCK,afimoxifene
KCNH7,afimoxifene
SIRT2,afimoxifene
P2RY12,afimoxifene
HIF1A,RGB-286638
CATSPER4,RGB-286638
SLC7A11,RGB-286638
FFAR2,RGB-286638
KCNMA1,RGB-286638
GHSR,RGB-286638
COMT,RGB-286638
PTPN2,RGB-286638
KCNQ2,RGB-286638
ITGB2,RGB-286638
S1PR1,RGB-286638
FOXM1,RGB-286638
MAPK14,RGB-286638
GRIN2A,RGB-286638
HSP90AB1,RGB-286638
CSK,RGB-286638
AKR1C1,RGB-286638
TGM2,RGB-286638
LPAR1,RGB-286638
ADORA2A,RGB-286638
CCND1,RGB-286638
KCNN1,RGB-286638
SSTR2,RGB-286638
HSP90AA1,RGB-286638
TUBB4B,RGB-286638
PNLIP,RGB-286638
CYP2A6,RGB-286638
CSF1R,RGB-286638
S100B,RGB-286638
PDE7A,RGB-286638
AURKB,RGB-286638
CDC25A,RGB-286638
ICAM1,RGB-286638
VEGFA,RGB-286638
CYP3A4,RGB-286638
AVPR1A,RGB-286638
GABRB2,RGB-286638
MMP2,RGB-286638
RET,RGB-286638
KRAS,RGB-286638
SLC29A1,RGB-286638
CDK7,RGB-286638
PPAT,RGB-286638
KCNJ1,RGB-286638
IGF1R,RGB-286638
AKT1,RGB-286638
CDK2,RGB-286638
PARP3,RGB-286638
IMPDH1,RGB-286638
TUBB3,RGB-286638
BRAF,RGB-286638
LYN,RGB-286638
ANXA1,RGB-286638
CCR1,RGB-286638
HDAC3,RGB-286638
PTGIR,RGB-286638
RPL23A,RGB-286638
MME,RGB-286638
PAK4,RGB-286638
GJB4,RGB-286638
S1PR4,RGB-286638
IL1B,RGB-286638
F10,RGB-286638
RPL3,RGB-286638
ERBB2,RGB-286638
ADRA2B,RGB-286638
P3H1,RGB-286638
TNF,RGB-286638
PRKCE,RGB-286638
FPR1,RGB-286638
FGF1,RGB-286638
CDK9,RGB-286638
KDR,RGB-286638
JAK1,RGB-286638
TUBB,RGB-286638
S1PR2,RGB-286638
PDE4D,RGB-286638
CHEK2,RGB-286638
PAK1,RGB-286638
USP1,RGB-286638
CYP1A2,RGB-286638
CACNG1,RGB-286638
HTR2C,RGB-286638
DNMT3A,RGB-286638
PORCN,RGB-286638
GAA,RGB-286638
PRKCB,RGB-286638
PTK2B,RGB-286638
CLK1,RGB-286638
CACNA2D3,RGB-286638
HSD11B1,RGB-286638
PDE3A,RGB-286638
LCK,RGB-286638
KCNH7,RGB-286638
SIRT2,RGB-286638
P2RY12,RGB-286638
HIF1A,FPS-ZM1
CATSPER4,FPS-ZM1
SLC7A11,FPS-ZM1
FFAR2,FPS-ZM1
KCNMA1,FPS-ZM1
GHSR,FPS-ZM1
COMT,FPS-ZM1
PTPN2,FPS-ZM1
KCNQ2,FPS-ZM1
ITGB2,FPS-ZM1
S1PR1,FPS-ZM1
FOXM1,FPS-ZM1
MAPK14,FPS-ZM1
GRIN2A,FPS-ZM1
HSP90AB1,FPS-ZM1
CSK,FPS-ZM1
AKR1C1,FPS-ZM1
TGM2,FPS-ZM1
LPAR1,FPS-ZM1
ADORA2A,FPS-ZM1
CCND1,FPS-ZM1
KCNN1,FPS-ZM1
SSTR2,FPS-ZM1
HSP90AA1,FPS-ZM1
TUBB4B,FPS-ZM1
PNLIP,FPS-ZM1
CYP2A6,FPS-ZM1
CSF1R,FPS-ZM1
S100B,FPS-ZM1
PDE7A,FPS-ZM1
AURKB,FPS-ZM1
CDC25A,FPS-ZM1
ICAM1,FPS-ZM1
VEGFA,FPS-ZM1
CYP3A4,FPS-ZM1
AVPR1A,FPS-ZM1
GABRB2,FPS-ZM1
MMP2,FPS-ZM1
RET,FPS-ZM1
KRAS,FPS-ZM1
SLC29A1,FPS-ZM1
CDK7,FPS-ZM1
PPAT,FPS-ZM1
KCNJ1,FPS-ZM1
IGF1R,FPS-ZM1
AKT1,FPS-ZM1
CDK2,FPS-ZM1
PARP3,FPS-ZM1
IMPDH1,FPS-ZM1
