gene,compound
CSF1R,cycloheximide
S100B,cycloheximide
PDE7A,cycloheximide
AURKB,cycloheximide
CDC25A,cycloheximide
KCNK1,cycloheximide
CA14,cycloheximide
ICAM1,cycloheximide
GPR55,cycloheximide
OPRM1,cycloheximide
VEGFA,cycloheximide
ADH1C,cycloheximide
KCTD16,cycloheximide
CYP3A4,cycloheximide
AVPR1A,cycloheximide
MAPK8,cycloheximide
TNNC1,cycloheximide
GABRB2,cycloheximide
MMP2,cycloheximide
RET,cycloheximide
NAMPT,cycloheximide
CASP3,cycloheximide
KRAS,cycloheximide
BTK,cycloheximide
SLC29A1,cycloheximide
FFAR4,cycloheximide
PPARD,cycloheximide
BAX,cycloheximide
RGS4,cycloheximide
CDK7,cycloheximide
PPAT,cycloheximide
KCNJ1,cycloheximide
ATP5F1D,cycloheximide
PDPK1,cycloheximide
IGF1R,cycloheximide
MET,cycloheximide
GLRA3,cycloheximide
PIK3CG,cycloheximide
TBXAS1,cycloheximide
PLD1,cycloheximide
DHH,cycloheximide
AKT1,cycloheximide
CDK2,cycloheximide
PARP3,cycloheximide
PLK1,cycloheximide
ATM,cycloheximide
IMPDH1,cycloheximide
TUBB3,cycloheximide
BRAF,cycloheximide
HBB,cycloheximide
LYN,cycloheximide
ANXA1,cycloheximide
CCR1,cycloheximide
ALK,cycloheximide
HDAC3,cycloheximide
PTGIR,cycloheximide
RPL23A,cycloheximide
FLT3,cycloheximide
MME,cycloheximide
CTSG,cycloheximide
PAK4,cycloheximide
GPR119,cycloheximide
SCNN1G,cycloheximide
GJB4,cycloheximide
S1PR4,cycloheximide
IL1B,cycloheximide
F10,cycloheximide
ELANE,cycloheximide
RPL3,cycloheximide
ERBB2,cycloheximide
AKR1B1,cycloheximide
GUCY1B1,cycloheximide
ADRA2B,cycloheximide
HCK,cycloheximide
P3H1,cycloheximide
CA5A,cycloheximide
DCK,cycloheximide
TNF,cycloheximide
RNASE1,cycloheximide
PTGIS,cycloheximide
PRKCE,cycloheximide
FPR1,cycloheximide
FGF1,cycloheximide
CDK9,cycloheximide
KDR,cycloheximide
EDNRB,cycloheximide
ASIC1,cycloheximide
JAK1,cycloheximide
PLA2G1B,cycloheximide
BRD4,cycloheximide
TUBB,cycloheximide
AGER,cycloheximide
S1PR2,cycloheximide
PDE4D,cycloheximide
CHEK2,cycloheximide
PAK1,cycloheximide
HDAC6,cycloheximide
DYRK1B,cycloheximide
USP1,cycloheximide
CYP1A2,cycloheximide
CACNG1,cycloheximide
HTR2C,cycloheximide
DNMT3A,cycloheximide
PORCN,cycloheximide
GAA,cycloheximide
PRKCB,cycloheximide
PTK2B,cycloheximide
CLK1,cycloheximide
CACNA2D3,cycloheximide
HSD11B1,cycloheximide
HTR3A,cycloheximide
ADA,cycloheximide
PDE3A,cycloheximide
NTRK1,cycloheximide
LCK,cycloheximide
KCNH7,cycloheximide
SIRT2,cycloheximide
P2RY12,cycloheximide
HIF1A,colchicine
CATSPER4,colchicine
DDR2,colchicine
OPRL1,colchicine
SLC7A11,colchicine
FFAR2,colchicine
KCNMA1,colchicine
HRH4,colchicine
GHSR,colchicine
ALDH2,colchicine
COMT,colchicine
PTPN2,colchicine
KCNQ2,colchicine
ITGB2,colchicine
S1PR1,colchicine
FOXM1,colchicine
MAPK14,colchicine
SLCO2B1,colchicine
KCNN4,colchicine
GRIN2A,colchicine
CACNB4,colchicine
HSP90AB1,colchicine
CSK,colchicine
AKR1C1,colchicine
CHRM2,colchicine
TGFBR1,colchicine
TGM2,colchicine
CDK4,colchicine
LPAR1,colchicine
CHRM3,colchicine
UGT1A9,colchicine
HPGDS,colchicine
ADORA2A,colchicine
CCND1,colchicine
KCNN1,colchicine
ABL1,colchicine
SSTR2,colchicine
HSP90AA1,colchicine
TUBB4B,colchicine
EZH2,colchicine
PNLIP,colchicine
CYP2A6,colchicine
CSF1R,colchicine
S100B,colchicine
PDE7A,colchicine
AURKB,colchicine
CDC25A,colchicine
KCNK1,colchicine
CA14,colchicine
ICAM1,colchicine
GPR55,colchicine
OPRM1,colchicine
VEGFA,colchicine
ADH1C,colchicine
KCTD16,colchicine
CYP3A4,colchicine
AVPR1A,colchicine
MAPK8,colchicine
TNNC1,colchicine
GABRB2,colchicine
MMP2,colchicine
RET,colchicine
NAMPT,colchicine
CASP3,colchicine
KRAS,colchicine
BTK,colchicine
SLC29A1,colchicine
FFAR4,colchicine
PPARD,colchicine
BAX,colchicine
RGS4,colchicine
CDK7,colchicine
PPAT,colchicine
KCNJ1,colchicine
ATP5F1D,colchicine
PDPK1,colchicine
IGF1R,colchicine
MET,colchicine
GLRA3,colchicine
PIK3CG,colchicine
TBXAS1,colchicine
PLD1,colchicine
DHH,colchicine
AKT1,colchicine
CDK2,colchicine
PARP3,colchicine
PLK1,colchicine
ATM,colchicine
IMPDH1,colchicine
TUBB3,colchicine
BRAF,colchicine
HBB,colchicine
LYN,colchicine
ANXA1,colchicine
CCR1,colchicine
ALK,colchicine
HDAC3,colchicine
PTGIR,colchicine
RPL23A,colchicine
FLT3,colchicine
MME,colchicine
CTSG,colchicine
PAK4,colchicine
GPR119,colchicine
SCNN1G,colchicine
GJB4,colchicine
S1PR4,colchicine
IL1B,colchicine
F10,colchicine
ELANE,colchicine
RPL3,colchicine
ERBB2,colchicine
AKR1B1,colchicine
GUCY1B1,colchicine
ADRA2B,colchicine
HCK,colchicine
P3H1,colchicine
CA5A,colchicine
DCK,colchicine
TNF,colchicine
RNASE1,colchicine
PTGIS,colchicine
PRKCE,colchicine
FPR1,colchicine
FGF1,colchicine
CDK9,colchicine
KDR,colchicine
EDNRB,colchicine
ASIC1,colchicine
JAK1,colchicine
PLA2G1B,colchicine
BRD4,colchicine
TUBB,colchicine
AGER,colchicine
S1PR2,colchicine
PDE4D,colchicine
CHEK2,colchicine
PAK1,colchicine
HDAC6,colchicine
DYRK1B,colchicine
USP1,colchicine
CYP1A2,colchicine
CACNG1,colchicine
HTR2C,colchicine
DNMT3A,colchicine
PORCN,colchicine
GAA,colchicine
PRKCB,colchicine
PTK2B,colchicine
CLK1,colchicine
CACNA2D3,colchicine
HSD11B1,colchicine
HTR3A,colchicine
ADA,colchicine
PDE3A,colchicine
NTRK1,colchicine
LCK,colchicine
KCNH7,colchicine
SIRT2,colchicine
P2RY12,colchicine
HIF1A,afimoxifene
CATSPER4,afimoxifene
DDR2,afimoxifene
OPRL1,afimoxifene
SLC7A11,afimoxifene
FFAR2,afimoxifene
KCNMA1,afimoxifene
HRH4,afimoxifene
GHSR,afimoxifene
ALDH2,afimoxifene
COMT,afimoxifene
PTPN2,afimoxifene
KCNQ2,afimoxifene
ITGB2,afimoxifene
S1PR1,afimoxifene
FOXM1,afimoxifene
MAPK14,afimoxifene
SLCO2B1,afimoxifene
KCNN4,afimoxifene
GRIN2A,afimoxifene
CACNB4,afimoxifene
HSP90AB1,afimoxifene
CSK,afimoxifene
AKR1C1,afimoxifene
CHRM2,afimoxifene
TGFBR1,afimoxifene
TGM2,afimoxifene
CDK4,afimoxifene
LPAR1,afimoxifene
CHRM3,afimoxifene
UGT1A9,afimoxifene
HPGDS,afimoxifene
ADORA2A,afimoxifene
CCND1,afimoxifene
KCNN1,afimoxifene
ABL1,afimoxifene
SSTR2,afimoxifene
HSP90AA1,afimoxifene
TUBB4B,afimoxifene
EZH2,afimoxifene
PNLIP,afimoxifene
CYP2A6,afimoxifene
CSF1R,afimoxifene
S100B,afimoxifene
PDE7A,afimoxifene
AURKB,afimoxifene
CDC25A,afimoxifene
KCNK1,afimoxifene
CA14,afimoxifene
ICAM1,afimoxifene
GPR55,afimoxifene
OPRM1,afimoxifene
VEGFA,afimoxifene
ADH1C,afimoxifene
KCTD16,afimoxifene
CYP3A4,afimoxifene
AVPR1A,afimoxifene
MAPK8,afimoxifene
TNNC1,afimoxifene
GABRB2,afimoxifene
MMP2,afimoxifene
RET,afimoxifene
NAMPT,afimoxifene
CASP3,afimoxifene
KRAS,afimoxifene
BTK,afimoxifene
SLC29A1,afimoxifene
FFAR4,afimoxifene
PPARD,afimoxifene
BAX,afimoxifene
RGS4,afimoxifene
CDK7,afimoxifene
PPAT,afimoxifene
KCNJ1,afimoxifene
ATP5F1D,afimoxifene
PDPK1,afimoxifene
IGF1R,afimoxifene
MET,afimoxifene
GLRA3,afimoxifene
PIK3CG,afimoxifene
TBXAS1,afimoxifene
PLD1,afimoxifene
DHH,afimoxifene
AKT1,afimoxifene
CDK2,afimoxifene
PARP3,afimoxifene
PLK1,afimoxifene
ATM,afimoxifene
IMPDH1,afimoxifene
TUBB3,afimoxifene
BRAF,afimoxifene
HBB,afimoxifene
LYN,afimoxifene
ANXA1,afimoxifene
CCR1,afimoxifene
ALK,afimoxifene
HDAC3,afimoxifene
PTGIR,afimoxifene
RPL23A,afimoxifene
FLT3,afimoxifene
MME,afimoxifene
CTSG,afimoxifene
PAK4,afimoxifene
GPR119,afimoxifene
SCNN1G,afimoxifene
GJB4,afimoxifene
S1PR4,afimoxifene
IL1B,afimoxifene
F10,afimoxifene
ELANE,afimoxifene
RPL3,afimoxifene
ERBB2,afimoxifene
AKR1B1,afimoxifene
GUCY1B1,afimoxifene
ADRA2B,afimoxifene
HCK,afimoxifene
P3H1,afimoxifene
CA5A,afimoxifene
DCK,afimoxifene
TNF,afimoxifene
RNASE1,afimoxifene
PTGIS,afimoxifene
PRKCE,afimoxifene
FPR1,afimoxifene
FGF1,afimoxifene
CDK9,afimoxifene
KDR,afimoxifene
EDNRB,afimoxifene
ASIC1,afimoxifene
JAK1,afimoxifene
PLA2G1B,afimoxifene
BRD4,afimoxifene
TUBB,afimoxifene
AGER,afimoxifene
S1PR2,afimoxifene
PDE4D,afimoxifene
CHEK2,afimoxifene
PAK1,afimoxifene
HDAC6,afimoxifene
DYRK1B,afimoxifene
USP1,afimoxifene
CYP1A2,afimoxifene
CACNG1,afimoxifene
HTR2C,afimoxifene
DNMT3A,afimoxifene
PORCN,afimoxifene
GAA,afimoxifene
PRKCB,afimoxifene
PTK2B,afimoxifene
CLK1,afimoxifene
CACNA2D3,afimoxifene
HSD11B1,afimoxifene
HTR3A,afimoxifene
ADA,afimoxifene
PDE3A,afimoxifene
NTRK1,afimoxifene
LCK,afimoxifene
KCNH7,afimoxifene
SIRT2,afimoxifene
P2RY12,afimoxifene
HIF1A,RGB-286638
CATSPER4,RGB-286638
DDR2,RGB-286638
OPRL1,RGB-286638
SLC7A11,RGB-286638
FFAR2,RGB-286638
KCNMA1,RGB-286638
HRH4,RGB-286638
GHSR,RGB-286638
ALDH2,RGB-286638
COMT,RGB-286638
PTPN2,RGB-286638
KCNQ2,RGB-286638
ITGB2,RGB-286638
S1PR1,RGB-286638
FOXM1,RGB-286638
MAPK14,RGB-286638
SLCO2B1,RGB-286638
KCNN4,RGB-286638
GRIN2A,RGB-286638
CACNB4,RGB-286638
HSP90AB1,RGB-286638
CSK,RGB-286638
AKR1C1,RGB-286638
CHRM2,RGB-286638
TGFBR1,RGB-286638
TGM2,RGB-286638
CDK4,RGB-286638
LPAR1,RGB-286638
CHRM3,RGB-286638
UGT1A9,RGB-286638
HPGDS,RGB-286638
ADORA2A,RGB-286638
CCND1,RGB-286638
KCNN1,RGB-286638
ABL1,RGB-286638
SSTR2,RGB-286638
HSP90AA1,RGB-286638
TUBB4B,RGB-286638
EZH2,RGB-286638
PNLIP,RGB-286638
CYP2A6,RGB-286638
CSF1R,RGB-286638
S100B,RGB-286638
PDE7A,RGB-286638
AURKB,RGB-286638
CDC25A,RGB-286638
KCNK1,RGB-286638
CA14,RGB-286638
ICAM1,RGB-286638
GPR55,RGB-286638
OPRM1,RGB-286638
VEGFA,RGB-286638
ADH1C,RGB-286638
KCTD16,RGB-286638
CYP3A4,RGB-286638
AVPR1A,RGB-286638
MAPK8,RGB-286638
TNNC1,RGB-286638
GABRB2,RGB-286638
MMP2,RGB-286638
RET,RGB-286638
NAMPT,RGB-286638
CASP3,RGB-286638
KRAS,RGB-286638
BTK,RGB-286638
SLC29A1,RGB-286638
FFAR4,RGB-286638
PPARD,RGB-286638
BAX,RGB-286638
RGS4,RGB-286638
CDK7,RGB-286638
PPAT,RGB-286638
KCNJ1,RGB-286638
ATP5F1D,RGB-286638
PDPK1,RGB-286638
IGF1R,RGB-286638
MET,RGB-286638
GLRA3,RGB-286638
PIK3CG,RGB-286638
TBXAS1,RGB-286638
PLD1,RGB-286638
DHH,RGB-286638
AKT1,RGB-286638
CDK2,RGB-286638
PARP3,RGB-286638
PLK1,RGB-286638
ATM,RGB-286638
IMPDH1,RGB-286638
TUBB3,RGB-286638
BRAF,RGB-286638
HBB,RGB-286638
LYN,RGB-286638
ANXA1,RGB-286638
CCR1,RGB-286638
ALK,RGB-286638
HDAC3,RGB-286638
PTGIR,RGB-286638
RPL23A,RGB-286638
FLT3,RGB-286638
MME,RGB-286638
CTSG,RGB-286638
PAK4,RGB-286638
GPR119,RGB-286638
SCNN1G,RGB-286638
GJB4,RGB-286638
S1PR4,RGB-286638
IL1B,RGB-286638
F10,RGB-286638
ELANE,RGB-286638
RPL3,RGB-286638
ERBB2,RGB-286638
AKR1B1,RGB-286638
GUCY1B1,RGB-286638
ADRA2B,RGB-286638
HCK,RGB-286638
P3H1,RGB-286638
CA5A,RGB-286638
DCK,RGB-286638
TNF,RGB-286638
RNASE1,RGB-286638
PTGIS,RGB-286638
PRKCE,RGB-286638
FPR1,RGB-286638
FGF1,RGB-286638
CDK9,RGB-286638
KDR,RGB-286638
EDNRB,RGB-286638
ASIC1,RGB-286638
JAK1,RGB-286638
PLA2G1B,RGB-286638
BRD4,RGB-286638
TUBB,RGB-286638
AGER,RGB-286638
S1PR2,RGB-286638
PDE4D,RGB-286638
CHEK2,RGB-286638
PAK1,RGB-286638
HDAC6,RGB-286638
DYRK1B,RGB-286638
USP1,RGB-286638
CYP1A2,RGB-286638
CACNG1,RGB-286638
HTR2C,RGB-286638
DNMT3A,RGB-286638
PORCN,RGB-286638
GAA,RGB-286638
PRKCB,RGB-286638
PTK2B,RGB-286638
CLK1,RGB-286638
CACNA2D3,RGB-286638
HSD11B1,RGB-286638
HTR3A,RGB-286638
ADA,RGB-286638
PDE3A,RGB-286638
NTRK1,RGB-286638
LCK,RGB-286638
KCNH7,RGB-286638
SIRT2,RGB-286638
P2RY12,RGB-286638
HIF1A,FPS-ZM1
CATSPER4,FPS-ZM1
DDR2,FPS-ZM1
OPRL1,FPS-ZM1
SLC7A11,FPS-ZM1
FFAR2,FPS-ZM1
KCNMA1,FPS-ZM1
HRH4,FPS-ZM1
GHSR,FPS-ZM1
ALDH2,FPS-ZM1
COMT,FPS-ZM1
PTPN2,FPS-ZM1
KCNQ2,FPS-ZM1
ITGB2,FPS-ZM1
S1PR1,FPS-ZM1
FOXM1,FPS-ZM1
MAPK14,FPS-ZM1
SLCO2B1,FPS-ZM1
KCNN4,FPS-ZM1
GRIN2A,FPS-ZM1
CACNB4,FPS-ZM1
HSP90AB1,FPS-ZM1
CSK,FPS-ZM1
AKR1C1,FPS-ZM1
CHRM2,FPS-ZM1
TGFBR1,FPS-ZM1
TGM2,FPS-ZM1
CDK4,FPS-ZM1
LPAR1,FPS-ZM1
CHRM3,FPS-ZM1
UGT1A9,FPS-ZM1
HPGDS,FPS-ZM1
ADORA2A,FPS-ZM1
CCND1,FPS-ZM1
KCNN1,FPS-ZM1
ABL1,FPS-ZM1
SSTR2,FPS-ZM1
HSP90AA1,FPS-ZM1
TUBB4B,FPS-ZM1
EZH2,FPS-ZM1
PNLIP,FPS-ZM1
CYP2A6,FPS-ZM1
CSF1R,FPS-ZM1
S100B,FPS-ZM1
PDE7A,FPS-ZM1
AURKB,FPS-ZM1
CDC25A,FPS-ZM1
KCNK1,FPS-ZM1
CA14,FPS-ZM1
ICAM1,FPS-ZM1
GPR55,FPS-ZM1
OPRM1,FPS-ZM1
VEGFA,FPS-ZM1
ADH1C,FPS-ZM1
KCTD16,FPS-ZM1
CYP3A4,FPS-ZM1
AVPR1A,FPS-ZM1
MAPK8,FPS-ZM1
TNNC1,FPS-ZM1
GABRB2,FPS-ZM1
MMP2,FPS-ZM1
RET,FPS-ZM1
NAMPT,FPS-ZM1
CASP3,FPS-ZM1
KRAS,FPS-ZM1
BTK,FPS-ZM1
SLC29A1,FPS-ZM1
FFAR4,FPS-ZM1
PPARD,FPS-ZM1
BAX,FPS-ZM1
RGS4,FPS-ZM1
CDK7,FPS-ZM1
PPAT,FPS-ZM1
KCNJ1,FPS-ZM1
ATP5F1D,FPS-ZM1
PDPK1,FPS-ZM1
IGF1R,FPS-ZM1
MET,FPS-ZM1
GLRA3,FPS-ZM1
PIK3CG,FPS-ZM1
TBXAS1,FPS-ZM1
PLD1,FPS-ZM1
DHH,FPS-ZM1
AKT1,FPS-ZM1
CDK2,FPS-ZM1
PARP3,FPS-ZM1
PLK1,FPS-ZM1
ATM,FPS-ZM1
IMPDH1,FPS-ZM1
TUBB3,FPS-ZM1
BRAF,FPS-ZM1
HBB,FPS-ZM1
LYN,FPS-ZM1
ANXA1,FPS-ZM1
CCR1,FPS-ZM1
ALK,FPS-ZM1
HDAC3,FPS-ZM1
PTGIR,FPS-ZM1
RPL23A,FPS-ZM1
FLT3,FPS-ZM1
MME,FPS-ZM1
CTSG,FPS-ZM1
PAK4,FPS-ZM1
GPR119,FPS-ZM1
SCNN1G,FPS-ZM1
GJB4,FPS-ZM1
S1PR4,FPS-ZM1
IL1B,FPS-ZM1
F10,FPS-ZM1
ELANE,FPS-ZM1
RPL3,FPS-ZM1
ERBB2,FPS-ZM1
AKR1B1,FPS-ZM1
GUCY1B1,FPS-ZM1
ADRA2B,FPS-ZM1
HCK,FPS-ZM1
P3H1,FPS-ZM1
CA5A,FPS-ZM1
DCK,FPS-ZM1
TNF,FPS-ZM1
RNASE1,FPS-ZM1
PTGIS,FPS-ZM1
PRKCE,FPS-ZM1
FPR1,FPS-ZM1
FGF1,FPS-ZM1
CDK9,FPS-ZM1
KDR,FPS-ZM1
EDNRB,FPS-ZM1
ASIC1,FPS-ZM1
JAK1,FPS-ZM1
PLA2G1B,FPS-ZM1
BRD4,FPS-ZM1
TUBB,FPS-ZM1
AGER,FPS-ZM1
S1PR2,FPS-ZM1
PDE4D,FPS-ZM1
CHEK2,FPS-ZM1
PAK1,FPS-ZM1
HDAC6,FPS-ZM1
DYRK1B,FPS-ZM1
USP1,FPS-ZM1
CYP1A2,FPS-ZM1
CACNG1,FPS-ZM1
HTR2C,FPS-ZM1
DNMT3A,FPS-ZM1
PORCN,FPS-ZM1
GAA,FPS-ZM1
PRKCB,FPS-ZM1
PTK2B,FPS-ZM1
CLK1,FPS-ZM1
CACNA2D3,FPS-ZM1
HSD11B1,FPS-ZM1
HTR3A,FPS-ZM1
ADA,FPS-ZM1
PDE3A,FPS-ZM1
NTRK1,FPS-ZM1
LCK,FPS-ZM1
KCNH7,FPS-ZM1
SIRT2,FPS-ZM1
P2RY12,FPS-ZM1
HIF1A,flindokalner
CATSPER4,flindokalner
DDR2,flindokalner
OPRL1,flindokalner
SLC7A11,flindokalner
FFAR2,flindokalner
KCNMA1,flindokalner
HRH4,flindokalner
GHSR,flindokalner
ALDH2,flindokalner
COMT,flindokalner
PTPN2,flindokalner
KCNQ2,flindokalner
ITGB2,flindokalner
S1PR1,flindokalner
FOXM1,flindokalner
MAPK14,flindokalner
SLCO2B1,flindokalner
KCNN4,flindokalner
GRIN2A,flindokalner
CACNB4,flindokalner
HSP90AB1,flindokalner
CSK,flindokalner
AKR1C1,flindokalner
CHRM2,flindokalner
TGFBR1,flindokalner
TGM2,flindokalner
CDK4,flindokalner
LPAR1,flindokalner
CHRM3,flindokalner
UGT1A9,flindokalner
HPGDS,flindokalner
ADORA2A,flindokalner
CCND1,flindokalner
KCNN1,flindokalner
ABL1,flindokalner
SSTR2,flindokalner
HSP90AA1,flindokalner
TUBB4B,flindokalner
EZH2,flindokalner
PNLIP,flindokalner
CYP2A6,flindokalner
CSF1R,flindokalner
S100B,flindokalner
PDE7A,flindokalner
AURKB,flindokalner
CDC25A,flindokalner
KCNK1,flindokalner
CA14,flindokalner
ICAM1,flindokalner
GPR55,flindokalner
OPRM1,flindokalner
VEGFA,flindokalner
ADH1C,flindokalner
KCTD16,flindokalner
CYP3A4,flindokalner
AVPR1A,flindokalner
MAPK8,flindokalner
TNNC1,flindokalner
GABRB2,flindokalner
MMP2,flindokalner
RET,flindokalner
NAMPT,flindokalner
CASP3,flindokalner
KRAS,flindokalner
BTK,flindokalner
SLC29A1,flindokalner
FFAR4,flindokalner
PPARD,flindokalner
BAX,flindokalner
RGS4,flindokalner
CDK7,flindokalner
PPAT,flindokalner
KCNJ1,flindokalner
ATP5F1D,flindokalner
PDPK1,flindokalner
IGF1R,flindokalner
MET,flindokalner
GLRA3,flindokalner
PIK3CG,flindokalner
TBXAS1,flindokalner
PLD1,flindokalner
DHH,flindokalner
AKT1,flindokalner
CDK2,flindokalner
PARP3,flindokalner
PLK1,flindokalner
ATM,flindokalner
IMPDH1,flindokalner
TUBB3,flindokalner
BRAF,flindokalner
HBB,flindokalner
LYN,flindokalner
ANXA1,flindokalner
CCR1,flindokalner
ALK,flindokalner
HDAC3,flindokalner
PTGIR,flindokalner
RPL23A,flindokalner
FLT3,flindokalner
MME,flindokalner
CTSG,flindokalner
PAK4,flindokalner
GPR119,flindokalner
SCNN1G,flindokalner
GJB4,flindokalner
S1PR4,flindokalner
IL1B,flindokalner
F10,flindokalner
ELANE,flindokalner
RPL3,flindokalner
ERBB2,flindokalner
AKR1B1,flindokalner
GUCY1B1,flindokalner
ADRA2B,flindokalner
HCK,flindokalner
P3H1,flindokalner
CA5A,flindokalner
DCK,flindokalner
TNF,flindokalner
RNASE1,flindokalner
PTGIS,flindokalner
PRKCE,flindokalner
FPR1,flindokalner
FGF1,flindokalner
CDK9,flindokalner
KDR,flindokalner
EDNRB,flindokalner
ASIC1,flindokalner
JAK1,flindokalner
PLA2G1B,flindokalner
BRD4,flindokalner
TUBB,flindokalner
AGER,flindokalner
S1PR2,flindokalner
PDE4D,flindokalner
CHEK2,flindokalner
PAK1,flindokalner
HDAC6,flindokalner
DYRK1B,flindokalner
USP1,flindokalner
CYP1A2,flindokalner
CACNG1,flindokalner
HTR2C,flindokalner
DNMT3A,flindokalner
PORCN,flindokalner
GAA,flindokalner
PRKCB,flindokalner
PTK2B,flindokalner
CLK1,flindokalner
CACNA2D3,flindokalner
HSD11B1,flindokalner
HTR3A,flindokalner
ADA,flindokalner
PDE3A,flindokalner
NTRK1,flindokalner
LCK,flindokalner
KCNH7,flindokalner
SIRT2,flindokalner
P2RY12,flindokalner
HIF1A,geldanamycin
CATSPER4,geldanamycin
DDR2,geldanamycin
OPRL1,geldanamycin
SLC7A11,geldanamycin
FFAR2,geldanamycin
KCNMA1,geldanamycin
HRH4,geldanamycin
GHSR,geldanamycin
ALDH2,geldanamycin
COMT,geldanamycin
PTPN2,geldanamycin
KCNQ2,geldanamycin
ITGB2,geldanamycin
S1PR1,geldanamycin
FOXM1,geldanamycin
MAPK14,geldanamycin
SLCO2B1,geldanamycin
KCNN4,geldanamycin
GRIN2A,geldanamycin
CACNB4,geldanamycin
HSP90AB1,geldanamycin
CSK,geldanamycin
AKR1C1,geldanamycin
CHRM2,geldanamycin
TGFBR1,geldanamycin
TGM2,geldanamycin
CDK4,geldanamycin
LPAR1,geldanamycin
CHRM3,geldanamycin
UGT1A9,geldanamycin
HPGDS,geldanamycin
ADORA2A,geldanamycin
CCND1,geldanamycin
KCNN1,geldanamycin
ABL1,geldanamycin
SSTR2,geldanamycin
HSP90AA1,geldanamycin
TUBB4B,geldanamycin
EZH2,geldanamycin
PNLIP,geldanamycin
CYP2A6,geldanamycin
CSF1R,geldanamycin
S100B,geldanamycin
PDE7A,geldanamycin
AURKB,geldanamycin
CDC25A,geldanamycin
KCNK1,geldanamycin
CA14,geldanamycin
ICAM1,geldanamycin
GPR55,geldanamycin
OPRM1,geldanamycin
VEGFA,geldanamycin
ADH1C,geldanamycin
KCTD16,geldanamycin
CYP3A4,geldanamycin
AVPR1A,geldanamycin
MAPK8,geldanamycin
TNNC1,geldanamycin
GABRB2,geldanamycin
MMP2,geldanamycin
RET,geldanamycin
NAMPT,geldanamycin
CASP3,geldanamycin
KRAS,geldanamycin
BTK,geldanamycin
SLC29A1,geldanamycin
FFAR4,geldanamycin
PPARD,geldanamycin
BAX,geldanamycin
RGS4,geldanamycin
CDK7,geldanamycin
PPAT,geldanamycin
KCNJ1,geldanamycin
ATP5F1D,geldanamycin
PDPK1,geldanamycin
IGF1R,geldanamycin
MET,geldanamycin
GLRA3,geldanamycin
PIK3CG,geldanamycin
TBXAS1,geldanamycin
PLD1,geldanamycin
DHH,geldanamycin
AKT1,geldanamycin
CDK2,geldanamycin
PARP3,geldanamycin
PLK1,geldanamycin
ATM,geldanamycin
IMPDH1,geldanamycin
TUBB3,geldanamycin
BRAF,geldanamycin
HBB,geldanamycin
LYN,geldanamycin
ANXA1,geldanamycin
CCR1,geldanamycin
ALK,geldanamycin
HDAC3,geldanamycin
PTGIR,geldanamycin
RPL23A,geldanamycin
FLT3,geldanamycin
MME,geldanamycin
CTSG,geldanamycin
PAK4,geldanamycin
GPR119,geldanamycin
SCNN1G,geldanamycin
GJB4,geldanamycin
S1PR4,geldanamycin
IL1B,geldanamycin
F10,geldanamycin
ELANE,geldanamycin
RPL3,geldanamycin
ERBB2,geldanamycin
AKR1B1,geldanamycin
GUCY1B1,geldanamycin
ADRA2B,geldanamycin
HCK,geldanamycin
P3H1,geldanamycin
CA5A,geldanamycin
DCK,geldanamycin
TNF,geldanamycin
RNASE1,geldanamycin
PTGIS,geldanamycin
PRKCE,geldanamycin
FPR1,geldanamycin
FGF1,geldanamycin
CDK9,geldanamycin
KDR,geldanamycin
EDNRB,geldanamycin
ASIC1,geldanamycin
JAK1,geldanamycin
PLA2G1B,geldanamycin
BRD4,geldanamycin
TUBB,geldanamycin
AGER,geldanamycin
S1PR2,geldanamycin
PDE4D,geldanamycin
CHEK2,geldanamycin
PAK1,geldanamycin
HDAC6,geldanamycin
DYRK1B,geldanamycin
USP1,geldanamycin
CYP1A2,geldanamycin
CACNG1,geldanamycin
HTR2C,geldanamycin
DNMT3A,geldanamycin
PORCN,geldanamycin
GAA,geldanamycin
PRKCB,geldanamycin
PTK2B,geldanamycin
CLK1,geldanamycin
CACNA2D3,geldanamycin
HSD11B1,geldanamycin
HTR3A,geldanamycin
ADA,geldanamycin
PDE3A,geldanamycin
NTRK1,geldanamycin
LCK,geldanamycin
KCNH7,geldanamycin
SIRT2,geldanamycin
P2RY12,geldanamycin
HIF1A,SB-203580
CATSPER4,SB-203580
DDR2,SB-203580
OPRL1,SB-203580
SLC7A11,SB-203580
FFAR2,SB-203580
KCNMA1,SB-203580
HRH4,SB-203580
GHSR,SB-203580
ALDH2,SB-203580
COMT,SB-203580
PTPN2,SB-203580
KCNQ2,SB-203580
ITGB2,SB-203580
S1PR1,SB-203580
FOXM1,SB-203580
MAPK14,SB-203580
SLCO2B1,SB-203580
KCNN4,SB-203580
GRIN2A,SB-203580
CACNB4,SB-203580
HSP90AB1,SB-203580
CSK,SB-203580
AKR1C1,SB-203580
CHRM2,SB-203580
TGFBR1,SB-203580
TGM2,SB-203580
CDK4,SB-203580
LPAR1,SB-203580
CHRM3,SB-203580
UGT1A9,SB-203580
HPGDS,SB-203580
ADORA2A,SB-203580
CCND1,SB-203580
KCNN1,SB-203580
ABL1,SB-203580
SSTR2,SB-203580
HSP90AA1,SB-203580
TUBB4B,SB-203580
EZH2,SB-203580
PNLIP,SB-203580
CYP2A6,SB-203580
CSF1R,SB-203580
S100B,SB-203580
