gene,compound
MMP2,bepridil
CASP3,bepridil
KRAS,bepridil
SLC29A1,bepridil
FFAR4,bepridil
RGS4,bepridil
PDPK1,bepridil
IGF1R,bepridil
MET,bepridil
GLRA3,bepridil
DHH,bepridil
AKT1,bepridil
PLK1,bepridil
LYN,bepridil
ANXA1,bepridil
CCR1,bepridil
ALK,bepridil
HDAC3,bepridil
FLT3,bepridil
MME,bepridil
GPR119,bepridil
SCNN1G,bepridil
S1PR4,bepridil
IL1B,bepridil
RPL3,bepridil
AKR1B1,bepridil
GUCY1B1,bepridil
CA5A,bepridil
DCK,bepridil
TNF,bepridil
PRKCE,bepridil
CDK9,bepridil
EDNRB,bepridil
ASIC1,bepridil
JAK1,bepridil
BRD4,bepridil
PDE4D,bepridil
CHEK2,bepridil
PAK1,bepridil
HDAC6,bepridil
USP1,bepridil
CYP1A2,bepridil
CACNG1,bepridil
HTR2C,bepridil
PORCN,bepridil
PRKCB,bepridil
PTK2B,bepridil
CACNA2D3,bepridil
HTR3A,bepridil
ADA,bepridil
PDE3A,bepridil
NTRK1,bepridil
KCNH7,bepridil
P2RY12,bepridil
CATSPER4,delanzomib
DDR2,delanzomib
OPRL1,delanzomib
SLC7A11,delanzomib
FFAR2,delanzomib
HRH4,delanzomib
GHSR,delanzomib
COMT,delanzomib
PTPN2,delanzomib
KCNQ2,delanzomib
ITGB2,delanzomib
S1PR1,delanzomib
MAPK14,delanzomib
GRIN2A,delanzomib
AKR1C1,delanzomib
CHRM2,delanzomib
TGFBR1,delanzomib
TGM2,delanzomib
CDK4,delanzomib
LPAR1,delanzomib
HPGDS,delanzomib
ADORA2A,delanzomib
CCND1,delanzomib
ABL1,delanzomib
SSTR2,delanzomib
EZH2,delanzomib
CYP2A6,delanzomib
CSF1R,delanzomib
S100B,delanzomib
CDC25A,delanzomib
OPRM1,delanzomib
KCTD16,delanzomib
MAPK8,delanzomib
NAMPT,delanzomib
CASP3,delanzomib
BTK,delanzomib
SLC29A1,delanzomib
FFAR4,delanzomib
PPARD,delanzomib
BAX,delanzomib
PPAT,delanzomib
KCNJ1,delanzomib
ATP5F1D,delanzomib
PDPK1,delanzomib
MET,delanzomib
TBXAS1,delanzomib
DHH,delanzomib
CDK2,delanzomib
PARP3,delanzomib
PLK1,delanzomib
ATM,delanzomib
IMPDH1,delanzomib
LYN,delanzomib
CCR1,delanzomib
ALK,delanzomib
RPL23A,delanzomib
FLT3,delanzomib
MME,delanzomib
PAK4,delanzomib
SCNN1G,delanzomib
GJB4,delanzomib
S1PR4,delanzomib
IL1B,delanzomib
ERBB2,delanzomib
GUCY1B1,delanzomib
HCK,delanzomib
P3H1,delanzomib
CA5A,delanzomib
DCK,delanzomib
RNASE1,delanzomib
EDNRB,delanzomib
ASIC1,delanzomib
JAK1,delanzomib
TUBB,delanzomib
S1PR2,delanzomib
PDE4D,delanzomib
HDAC6,delanzomib
USP1,delanzomib
CYP1A2,delanzomib
CACNG1,delanzomib
DNMT3A,delanzomib
PORCN,delanzomib
PRKCB,delanzomib
PTK2B,delanzomib
CACNA2D3,delanzomib
HTR3A,delanzomib
NTRK1,delanzomib
KCNH7,delanzomib
P2RY12,delanzomib
HIF1A,phenylbutazone
CATSPER4,phenylbutazone
DDR2,phenylbutazone
OPRL1,phenylbutazone
FFAR2,phenylbutazone
KCNMA1,phenylbutazone
HRH4,phenylbutazone
GHSR,phenylbutazone
ALDH2,phenylbutazone
ITGB2,phenylbutazone
FOXM1,phenylbutazone
MAPK14,phenylbutazone
KCNN4,phenylbutazone
GRIN2A,phenylbutazone
CACNB4,phenylbutazone
CSK,phenylbutazone
AKR1C1,phenylbutazone
TGM2,phenylbutazone
CDK4,phenylbutazone
LPAR1,phenylbutazone
CHRM3,phenylbutazone
UGT1A9,phenylbutazone
CCND1,phenylbutazone
KCNN1,phenylbutazone
ABL1,phenylbutazone
SSTR2,phenylbutazone
PNLIP,phenylbutazone
CYP2A6,phenylbutazone
S100B,phenylbutazone
PDE7A,phenylbutazone
AURKB,phenylbutazone
CDC25A,phenylbutazone
KCNK1,phenylbutazone
CA14,phenylbutazone
GPR55,phenylbutazone
OPRM1,phenylbutazone
VEGFA,phenylbutazone
ADH1C,phenylbutazone
KCTD16,phenylbutazone
AVPR1A,phenylbutazone
MAPK8,phenylbutazone
TNNC1,phenylbutazone
GABRB2,phenylbutazone
MMP2,phenylbutazone
RET,phenylbutazone
NAMPT,phenylbutazone
KRAS,phenylbutazone
SLC29A1,phenylbutazone
PPARD,phenylbutazone
PPAT,phenylbutazone
KCNJ1,phenylbutazone
ATP5F1D,phenylbutazone
IGF1R,phenylbutazone
MET,phenylbutazone
GLRA3,phenylbutazone
TBXAS1,phenylbutazone
PLD1,phenylbutazone
DHH,phenylbutazone
PARP3,phenylbutazone
PLK1,phenylbutazone
IMPDH1,phenylbutazone
TUBB3,phenylbutazone
BRAF,phenylbutazone
LYN,phenylbutazone
ANXA1,phenylbutazone
FLT3,phenylbutazone
MME,phenylbutazone
CTSG,phenylbutazone
PAK4,phenylbutazone
SCNN1G,phenylbutazone
S1PR4,phenylbutazone
IL1B,phenylbutazone
AKR1B1,phenylbutazone
GUCY1B1,phenylbutazone
ADRA2B,phenylbutazone
HCK,phenylbutazone
P3H1,phenylbutazone
PTGIS,phenylbutazone
PRKCE,phenylbutazone
FPR1,phenylbutazone
FGF1,phenylbutazone
KDR,phenylbutazone
EDNRB,phenylbutazone
ASIC1,phenylbutazone
PLA2G1B,phenylbutazone
BRD4,phenylbutazone
TUBB,phenylbutazone
HDAC6,phenylbutazone
DYRK1B,phenylbutazone
USP1,phenylbutazone
CYP1A2,phenylbutazone
HTR2C,phenylbutazone
PORCN,phenylbutazone
PTK2B,phenylbutazone
CLK1,phenylbutazone
CACNA2D3,phenylbutazone
HTR3A,phenylbutazone
ADA,phenylbutazone
PDE3A,phenylbutazone
NTRK1,phenylbutazone
LCK,phenylbutazone
SIRT2,phenylbutazone
HIF1A,deferasirox
OPRL1,deferasirox
SLC7A11,deferasirox
ALDH2,deferasirox
COMT,deferasirox
PTPN2,deferasirox
KCNQ2,deferasirox
S1PR1,deferasirox
FOXM1,deferasirox
MAPK14,deferasirox
KCNN4,deferasirox
GRIN2A,deferasirox
HSP90AB1,deferasirox
CSK,deferasirox
AKR1C1,deferasirox
CHRM2,deferasirox
TGFBR1,deferasirox
TGM2,deferasirox
CDK4,deferasirox
LPAR1,deferasirox
UGT1A9,deferasirox
HPGDS,deferasirox
ADORA2A,deferasirox
KCNN1,deferasirox
SSTR2,deferasirox
HSP90AA1,deferasirox
TUBB4B,deferasirox
EZH2,deferasirox
AURKB,deferasirox
KCNK1,deferasirox
CA14,deferasirox
ICAM1,deferasirox
GPR55,deferasirox
VEGFA,deferasirox
ADH1C,deferasirox
KCTD16,deferasirox
MAPK8,deferasirox
TNNC1,deferasirox
MMP2,deferasirox
RET,deferasirox
NAMPT,deferasirox
KRAS,deferasirox
BTK,deferasirox
SLC29A1,deferasirox
BAX,deferasirox
RGS4,deferasirox
CDK7,deferasirox
PPAT,deferasirox
KCNJ1,deferasirox
ATP5F1D,deferasirox
MET,deferasirox
PLD1,deferasirox
AKT1,deferasirox
CDK2,deferasirox
PARP3,deferasirox
PLK1,deferasirox
IMPDH1,deferasirox
BRAF,deferasirox
LYN,deferasirox
ANXA1,deferasirox
CCR1,deferasirox
PTGIR,deferasirox
FLT3,deferasirox
MME,deferasirox
CTSG,deferasirox
PAK4,deferasirox
GPR119,deferasirox
SCNN1G,deferasirox
S1PR4,deferasirox
IL1B,deferasirox
F10,deferasirox
ELANE,deferasirox
RPL3,deferasirox
AKR1B1,deferasirox
HCK,deferasirox
P3H1,deferasirox
DCK,deferasirox
TNF,deferasirox
RNASE1,deferasirox
PRKCE,deferasirox
FGF1,deferasirox
KDR,deferasirox
EDNRB,deferasirox
ASIC1,deferasirox
PLA2G1B,deferasirox
BRD4,deferasirox
S1PR2,deferasirox
HDAC6,deferasirox
DYRK1B,deferasirox
USP1,deferasirox
CACNG1,deferasirox
HTR2C,deferasirox
PTK2B,deferasirox
CLK1,deferasirox
HTR3A,deferasirox
LCK,deferasirox
SIRT2,deferasirox
HIF1A,cediranib
CATSPER4,cediranib
OPRL1,cediranib
FFAR2,cediranib
KCNMA1,cediranib
HRH4,cediranib
GHSR,cediranib
ALDH2,cediranib
PTPN2,cediranib
KCNQ2,cediranib
ITGB2,cediranib
S1PR1,cediranib
FOXM1,cediranib
MAPK14,cediranib
KCNN4,cediranib
CACNB4,cediranib
HSP90AB1,cediranib
CSK,cediranib
AKR1C1,cediranib
TGM2,cediranib
CHRM3,cediranib
HPGDS,cediranib
TUBB4B,cediranib
EZH2,cediranib
S100B,cediranib
PDE7A,cediranib
AURKB,cediranib
CDC25A,cediranib
KCNK1,cediranib
CA14,cediranib
ICAM1,cediranib
GPR55,cediranib
OPRM1,cediranib
ADH1C,cediranib
KCTD16,cediranib
CYP3A4,cediranib
AVPR1A,cediranib
MAPK8,cediranib
GABRB2,cediranib
RET,cediranib
CASP3,cediranib
KRAS,cediranib
SLC29A1,cediranib
FFAR4,cediranib
PPARD,cediranib
ATP5F1D,cediranib
IGF1R,cediranib
MET,cediranib
GLRA3,cediranib
PIK3CG,cediranib
TBXAS1,cediranib
PLD1,cediranib
AKT1,cediranib
PARP3,cediranib
PLK1,cediranib
ATM,cediranib
IMPDH1,cediranib
TUBB3,cediranib
BRAF,cediranib
HBB,cediranib
CCR1,cediranib
HDAC3,cediranib
PTGIR,cediranib
FLT3,cediranib
CTSG,cediranib
SCNN1G,cediranib
S1PR4,cediranib
IL1B,cediranib
F10,cediranib
RPL3,cediranib
ERBB2,cediranib
AKR1B1,cediranib
DCK,cediranib
RNASE1,cediranib
PTGIS,cediranib
PRKCE,cediranib
FPR1,cediranib
KDR,cediranib
JAK1,cediranib
AGER,cediranib
S1PR2,cediranib
PAK1,cediranib
DYRK1B,cediranib
CYP1A2,cediranib
HTR2C,cediranib
GAA,cediranib
PRKCB,cediranib
PTK2B,cediranib
CACNA2D3,cediranib
HTR3A,cediranib
ADA,cediranib
NTRK1,cediranib
LCK,cediranib
KCNH7,cediranib
SIRT2,cediranib
P2RY12,cediranib
CATSPER4,isoflurane
SLC7A11,isoflurane
FFAR2,isoflurane
ALDH2,isoflurane
COMT,isoflurane
PTPN2,isoflurane
KCNQ2,isoflurane
ITGB2,isoflurane
MAPK14,isoflurane
KCNN4,isoflurane
GRIN2A,isoflurane
CACNB4,isoflurane
HSP90AB1,isoflurane
CSK,isoflurane
AKR1C1,isoflurane
CHRM2,isoflurane
LPAR1,isoflurane
UGT1A9,isoflurane
ADORA2A,isoflurane
CCND1,isoflurane
KCNN1,isoflurane
ABL1,isoflurane
SSTR2,isoflurane
TUBB4B,isoflurane
EZH2,isoflurane
S100B,isoflurane
PDE7A,isoflurane
AURKB,isoflurane
CDC25A,isoflurane
KCNK1,isoflurane
CA14,isoflurane
ICAM1,isoflurane
ADH1C,isoflurane
KCTD16,isoflurane
CYP3A4,isoflurane
MAPK8,isoflurane
TNNC1,isoflurane
GABRB2,isoflurane
MMP2,isoflurane
NAMPT,isoflurane
KRAS,isoflurane
SLC29A1,isoflurane
FFAR4,isoflurane
RGS4,isoflurane
CDK7,isoflurane
MET,isoflurane
GLRA3,isoflurane
PIK3CG,isoflurane
TBXAS1,isoflurane
PLD1,isoflurane
DHH,isoflurane
CDK2,isoflurane
PARP3,isoflurane
PLK1,isoflurane
IMPDH1,isoflurane
TUBB3,isoflurane
LYN,isoflurane
ANXA1,isoflurane
ALK,isoflurane
PTGIR,isoflurane
MME,isoflurane
CTSG,isoflurane
PAK4,isoflurane
SCNN1G,isoflurane
GJB4,isoflurane
F10,isoflurane
RPL3,isoflurane
AKR1B1,isoflurane
GUCY1B1,isoflurane
ADRA2B,isoflurane
P3H1,isoflurane
DCK,isoflurane
TNF,isoflurane
PTGIS,isoflurane
FPR1,isoflurane
FGF1,isoflurane
CDK9,isoflurane
KDR,isoflurane
ASIC1,isoflurane
PLA2G1B,isoflurane
TUBB,isoflurane
AGER,isoflurane
HDAC6,isoflurane
DYRK1B,isoflurane
USP1,isoflurane
CYP1A2,isoflurane
CACNG1,isoflurane
DNMT3A,isoflurane
PORCN,isoflurane
CLK1,isoflurane
HTR3A,isoflurane
PDE3A,isoflurane
NTRK1,isoflurane
SIRT2,isoflurane
P2RY12,isoflurane
HIF1A,CCG-50014
CATSPER4,CCG-50014
DDR2,CCG-50014
OPRL1,CCG-50014
KCNMA1,CCG-50014
GHSR,CCG-50014
ALDH2,CCG-50014
COMT,CCG-50014
MAPK14,CCG-50014
SLCO2B1,CCG-50014
GRIN2A,CCG-50014
CACNB4,CCG-50014
CSK,CCG-50014
TGFBR1,CCG-50014
CDK4,CCG-50014
LPAR1,CCG-50014
CHRM3,CCG-50014
HPGDS,CCG-50014
CCND1,CCG-50014
KCNN1,CCG-50014
ABL1,CCG-50014
HSP90AA1,CCG-50014
CYP2A6,CCG-50014
CSF1R,CCG-50014
S100B,CCG-50014
PDE7A,CCG-50014
AURKB,CCG-50014
CDC25A,CCG-50014
CA14,CCG-50014
GPR55,CCG-50014
VEGFA,CCG-50014
KCTD16,CCG-50014
MAPK8,CCG-50014
TNNC1,CCG-50014
NAMPT,CCG-50014
BTK,CCG-50014
SLC29A1,CCG-50014
FFAR4,CCG-50014
BAX,CCG-50014
CDK7,CCG-50014
PPAT,CCG-50014
KCNJ1,CCG-50014
ATP5F1D,CCG-50014
PDPK1,CCG-50014
IGF1R,CCG-50014
GLRA3,CCG-50014
TBXAS1,CCG-50014
AKT1,CCG-50014
CDK2,CCG-50014
PLK1,CCG-50014
IMPDH1,CCG-50014
TUBB3,CCG-50014
BRAF,CCG-50014
HBB,CCG-50014
LYN,CCG-50014
ANXA1,CCG-50014
ALK,CCG-50014
PTGIR,CCG-50014
RPL23A,CCG-50014
FLT3,CCG-50014
MME,CCG-50014
CTSG,CCG-50014
GPR119,CCG-50014
SCNN1G,CCG-50014
S1PR4,CCG-50014
ELANE,CCG-50014
ERBB2,CCG-50014
AKR1B1,CCG-50014
ADRA2B,CCG-50014
P3H1,CCG-50014
CA5A,CCG-50014
DCK,CCG-50014
TNF,CCG-50014
RNASE1,CCG-50014
PTGIS,CCG-50014
PRKCE,CCG-50014
FPR1,CCG-50014
FGF1,CCG-50014
CDK9,CCG-50014
KDR,CCG-50014
EDNRB,CCG-50014
JAK1,CCG-50014
BRD4,CCG-50014
AGER,CCG-50014
S1PR2,CCG-50014
PAK1,CCG-50014
HDAC6,CCG-50014
DYRK1B,CCG-50014
CYP1A2,CCG-50014
CACNG1,CCG-50014
DNMT3A,CCG-50014
PTK2B,CCG-50014
CACNA2D3,CCG-50014
HTR3A,CCG-50014
LCK,CCG-50014
KCNH7,CCG-50014
P2RY12,CCG-50014
HIF1A,PF-431396
CATSPER4,PF-431396
OPRL1,PF-431396
SLC7A11,PF-431396
FFAR2,PF-431396
KCNMA1,PF-431396
GHSR,PF-431396
COMT,PF-431396
PTPN2,PF-431396
ITGB2,PF-431396
S1PR1,PF-431396
FOXM1,PF-431396
MAPK14,PF-431396
SLCO2B1,PF-431396
KCNN4,PF-431396
GRIN2A,PF-431396
CACNB4,PF-431396
HSP90AB1,PF-431396
CSK,PF-431396
CHRM2,PF-431396
TGFBR1,PF-431396
TGM2,PF-431396
CDK4,PF-431396
LPAR1,PF-431396
CHRM3,PF-431396
UGT1A9,PF-431396
ADORA2A,PF-431396
SSTR2,PF-431396
HSP90AA1,PF-431396
TUBB4B,PF-431396
EZH2,PF-431396
CYP2A6,PF-431396
CSF1R,PF-431396
PDE7A,PF-431396
AURKB,PF-431396
KCNK1,PF-431396
CA14,PF-431396
ICAM1,PF-431396
GPR55,PF-431396
OPRM1,PF-431396
VEGFA,PF-431396
KCTD16,PF-431396
MAPK8,PF-431396
MMP2,PF-431396
RET,PF-431396
NAMPT,PF-431396
KRAS,PF-431396
FFAR4,PF-431396
BAX,PF-431396
RGS4,PF-431396
CDK7,PF-431396
PPAT,PF-431396
ATP5F1D,PF-431396
IGF1R,PF-431396
GLRA3,PF-431396
TBXAS1,PF-431396
DHH,PF-431396
AKT1,PF-431396
CDK2,PF-431396
PLK1,PF-431396
ATM,PF-431396
IMPDH1,PF-431396
HBB,PF-431396
CCR1,PF-431396
HDAC3,PF-431396
PTGIR,PF-431396
FLT3,PF-431396
S1PR4,PF-431396
ELANE,PF-431396
RPL3,PF-431396
AKR1B1,PF-431396
ADRA2B,PF-431396
HCK,PF-431396
DCK,PF-431396
RNASE1,PF-431396
PTGIS,PF-431396
FPR1,PF-431396
FGF1,PF-431396
KDR,PF-431396
ASIC1,PF-431396
JAK1,PF-431396
PLA2G1B,PF-431396
BRD4,PF-431396
TUBB,PF-431396
AGER,PF-431396
PDE4D,PF-431396
CHEK2,PF-431396
HDAC6,PF-431396
USP1,PF-431396
CYP1A2,PF-431396
DNMT3A,PF-431396
PORCN,PF-431396
CLK1,PF-431396
HSD11B1,PF-431396
HTR3A,PF-431396
NTRK1,PF-431396
HIF1A,TG-02
CATSPER4,TG-02
OPRL1,TG-02
SLC7A11,TG-02
KCNMA1,TG-02
HRH4,TG-02
GHSR,TG-02
KCNQ2,TG-02
ITGB2,TG-02
S1PR1,TG-02
FOXM1,TG-02
MAPK14,TG-02
KCNN4,TG-02
GRIN2A,TG-02
CACNB4,TG-02
CSK,TG-02
AKR1C1,TG-02
CHRM2,TG-02
TGFBR1,TG-02
TGM2,TG-02
CHRM3,TG-02
UGT1A9,TG-02
HPGDS,TG-02
KCNN1,TG-02
SSTR2,TG-02
EZH2,TG-02
CYP2A6,TG-02
CSF1R,TG-02
PDE7A,TG-02
AURKB,TG-02
KCNK1,TG-02
CA14,TG-02
OPRM1,TG-02
ADH1C,TG-02
KCTD16,TG-02
CYP3A4,TG-02
MAPK8,TG-02
TNNC1,TG-02
GABRB2,TG-02
MMP2,TG-02
CASP3,TG-02
KRAS,TG-02
BTK,TG-02
SLC29A1,TG-02
PPARD,TG-02
BAX,TG-02
RGS4,TG-02
CDK7,TG-02
PPAT,TG-02
ATP5F1D,TG-02
MET,TG-02
PIK3CG,TG-02
TBXAS1,TG-02
DHH,TG-02
PLK1,TG-02
ATM,TG-02
IMPDH1,TG-02
TUBB3,TG-02
HBB,TG-02
ANXA1,TG-02
ALK,TG-02
HDAC3,TG-02
PTGIR,TG-02
RPL23A,TG-02
MME,TG-02
CTSG,TG-02
PAK4,TG-02
SCNN1G,TG-02
ELANE,TG-02
RPL3,TG-02
ERBB2,TG-02
AKR1B1,TG-02
GUCY1B1,TG-02
ADRA2B,TG-02
HCK,TG-02
P3H1,TG-02
DCK,TG-02
RNASE1,TG-02
PTGIS,TG-02
EDNRB,TG-02
ASIC1,TG-02
JAK1,TG-02
PLA2G1B,TG-02
AGER,TG-02
PDE4D,TG-02
CHEK2,TG-02
PAK1,TG-02
HDAC6,TG-02
USP1,TG-02
CYP1A2,TG-02
CACNG1,TG-02
DNMT3A,TG-02
PORCN,TG-02
PRKCB,TG-02
PTK2B,TG-02
CLK1,TG-02
CACNA2D3,TG-02
HSD11B1,TG-02
HTR3A,TG-02
ADA,TG-02
PDE3A,TG-02
NTRK1,TG-02
KCNH7,TG-02
SIRT2,TG-02
SLC7A11,baclofen
KCNMA1,baclofen
HRH4,baclofen
GHSR,baclofen
COMT,baclofen
ITGB2,baclofen
FOXM1,baclofen
MAPK14,baclofen
SLCO2B1,baclofen
GRIN2A,baclofen
HSP90AB1,baclofen
CSK,baclofen
AKR1C1,baclofen
TGM2,baclofen
CHRM3,baclofen
UGT1A9,baclofen
HPGDS,baclofen
HSP90AA1,baclofen
EZH2,baclofen
CSF1R,baclofen
S100B,baclofen
PDE7A,baclofen
AURKB,baclofen
CDC25A,baclofen
KCNK1,baclofen
CA14,baclofen
ICAM1,baclofen
OPRM1,baclofen
TNNC1,baclofen
GABRB2,baclofen
MMP2,baclofen
CASP3,baclofen
BTK,baclofen
SLC29A1,baclofen
FFAR4,baclofen
PPARD,baclofen
BAX,baclofen
RGS4,baclofen
CDK7,baclofen
KCNJ1,baclofen
ATP5F1D,baclofen
PDPK1,baclofen
IGF1R,baclofen
GLRA3,baclofen
PIK3CG,baclofen
TBXAS1,baclofen
PLD1,baclofen
DHH,baclofen
CDK2,baclofen
PARP3,baclofen
IMPDH1,baclofen
TUBB3,baclofen
BRAF,baclofen
HBB,baclofen
LYN,baclofen
ANXA1,baclofen
CCR1,baclofen
ALK,baclofen
FLT3,baclofen
PAK4,baclofen
F10,baclofen
RPL3,baclofen
AKR1B1,baclofen
GUCY1B1,baclofen
HCK,baclofen
DCK,baclofen
TNF,baclofen
RNASE1,baclofen
PTGIS,baclofen
PRKCE,baclofen
FPR1,baclofen
FGF1,baclofen
EDNRB,baclofen
ASIC1,baclofen
PLA2G1B,baclofen
BRD4,baclofen
AGER,baclofen
S1PR2,baclofen
PDE4D,baclofen
CHEK2,baclofen
PAK1,baclofen
HDAC6,baclofen
USP1,baclofen
DNMT3A,baclofen
PORCN,baclofen
GAA,baclofen
PRKCB,baclofen
CLK1,baclofen
CACNA2D3,baclofen
ADA,baclofen
NTRK1,baclofen
KCNH7,baclofen
SIRT2,baclofen
CATSPER4,flufenamic-acid
DDR2,flufenamic-acid
OPRL1,flufenamic-acid
SLC7A11,flufenamic-acid
FFAR2,flufenamic-acid
GHSR,flufenamic-acid
ALDH2,flufenamic-acid
COMT,flufenamic-acid
PTPN2,flufenamic-acid
FOXM1,flufenamic-acid
MAPK14,flufenamic-acid
SLCO2B1,flufenamic-acid
CACNB4,flufenamic-acid
CSK,flufenamic-acid
AKR1C1,flufenamic-acid
TGFBR1,flufenamic-acid
TGM2,flufenamic-acid
CDK4,flufenamic-acid
LPAR1,flufenamic-acid
HPGDS,flufenamic-acid
ADORA2A,flufenamic-acid
CCND1,flufenamic-acid
KCNN1,flufenamic-acid
ABL1,flufenamic-acid
EZH2,flufenamic-acid
PNLIP,flufenamic-acid
CYP2A6,flufenamic-acid
CSF1R,flufenamic-acid
S100B,flufenamic-acid
PDE7A,flufenamic-acid
AURKB,flufenamic-acid
KCNK1,flufenamic-acid
CA14,flufenamic-acid
ICAM1,flufenamic-acid
OPRM1,flufenamic-acid
CYP3A4,flufenamic-acid
TNNC1,flufenamic-acid
GABRB2,flufenamic-acid
RET,flufenamic-acid
NAMPT,flufenamic-acid
CASP3,flufenamic-acid
SLC29A1,flufenamic-acid
PPARD,flufenamic-acid
BAX,flufenamic-acid
RGS4,flufenamic-acid
PPAT,flufenamic-acid
KCNJ1,flufenamic-acid
ATP5F1D,flufenamic-acid
PDPK1,flufenamic-acid
MET,flufenamic-acid
GLRA3,flufenamic-acid
PIK3CG,flufenamic-acid
PLD1,flufenamic-acid
DHH,flufenamic-acid
AKT1,flufenamic-acid
CDK2,flufenamic-acid
ATM,flufenamic-acid
IMPDH1,flufenamic-acid
BRAF,flufenamic-acid
LYN,flufenamic-acid
ANXA1,flufenamic-acid
PAK4,flufenamic-acid
GPR119,flufenamic-acid
SCNN1G,flufenamic-acid
GJB4,flufenamic-acid
S1PR4,flufenamic-acid
RPL3,flufenamic-acid
ERBB2,flufenamic-acid
AKR1B1,flufenamic-acid
DCK,flufenamic-acid
TNF,flufenamic-acid
PTGIS,flufenamic-acid
PRKCE,flufenamic-acid
FPR1,flufenamic-acid
CDK9,flufenamic-acid
KDR,flufenamic-acid
JAK1,flufenamic-acid
PLA2G1B,flufenamic-acid
BRD4,flufenamic-acid
AGER,flufenamic-acid
PDE4D,flufenamic-acid
HDAC6,flufenamic-acid
DYRK1B,flufenamic-acid
USP1,flufenamic-acid
CYP1A2,flufenamic-acid
HTR2C,flufenamic-acid
PORCN,flufenamic-acid
PTK2B,flufenamic-acid
CLK1,flufenamic-acid
CACNA2D3,flufenamic-acid
HSD11B1,flufenamic-acid
ADA,flufenamic-acid
PDE3A,flufenamic-acid
NTRK1,flufenamic-acid
LCK,flufenamic-acid
KCNH7,flufenamic-acid
P2RY12,flufenamic-acid
HIF1A,dalbavancin
DDR2,dalbavancin
OPRL1,dalbavancin
SLC7A11,dalbavancin
FFAR2,dalbavancin
KCNMA1,dalbavancin
HRH4,dalbavancin
ALDH2,dalbavancin
KCNQ2,dalbavancin
ITGB2,dalbavancin
MAPK14,dalbavancin
KCNN4,dalbavancin
GRIN2A,dalbavancin
AKR1C1,dalbavancin
TGM2,dalbavancin
LPAR1,dalbavancin
CHRM3,dalbavancin
UGT1A9,dalbavancin
HPGDS,dalbavancin
CCND1,dalbavancin
KCNN1,dalbavancin
SSTR2,dalbavancin
HSP90AA1,dalbavancin
TUBB4B,dalbavancin
EZH2,dalbavancin
CYP2A6,dalbavancin
CSF1R,dalbavancin
S100B,dalbavancin
PDE7A,dalbavancin
KCNK1,dalbavancin
CA14,dalbavancin
ICAM1,dalbavancin
GPR55,dalbavancin
ADH1C,dalbavancin
KCTD16,dalbavancin
CYP3A4,dalbavancin
AVPR1A,dalbavancin
GABRB2,dalbavancin
MMP2,dalbavancin
NAMPT,dalbavancin
CASP3,dalbavancin
KRAS,dalbavancin
BTK,dalbavancin
SLC29A1,dalbavancin
FFAR4,dalbavancin
PPARD,dalbavancin
RGS4,dalbavancin
CDK7,dalbavancin
ATP5F1D,dalbavancin
PDPK1,dalbavancin
IGF1R,dalbavancin
GLRA3,dalbavancin
PIK3CG,dalbavancin
PLD1,dalbavancin
DHH,dalbavancin
CDK2,dalbavancin
PARP3,dalbavancin
PLK1,dalbavancin
TUBB3,dalbavancin
BRAF,dalbavancin
HBB,dalbavancin
LYN,dalbavancin
CCR1,dalbavancin
HDAC3,dalbavancin
PTGIR,dalbavancin
RPL23A,dalbavancin
MME,dalbavancin
CTSG,dalbavancin
PAK4,dalbavancin
GPR119,dalbavancin
SCNN1G,dalbavancin
S1PR4,dalbavancin
IL1B,dalbavancin
RPL3,dalbavancin
GUCY1B1,dalbavancin
ADRA2B,dalbavancin
P3H1,dalbavancin
CA5A,dalbavancin
DCK,dalbavancin
RNASE1,dalbavancin
PTGIS,dalbavancin
FPR1,dalbavancin
FGF1,dalbavancin
CDK9,dalbavancin
KDR,dalbavancin
EDNRB,dalbavancin
ASIC1,dalbavancin
JAK1,dalbavancin
S1PR2,dalbavancin
PDE4D,dalbavancin
PAK1,dalbavancin
HDAC6,dalbavancin
DYRK1B,dalbavancin
USP1,dalbavancin
CYP1A2,dalbavancin
HTR2C,dalbavancin
DNMT3A,dalbavancin
PTK2B,dalbavancin
HTR3A,dalbavancin
ADA,dalbavancin
PDE3A,dalbavancin
NTRK1,dalbavancin
KCNH7,dalbavancin
SIRT2,dalbavancin
P2RY12,dalbavancin
CATSPER4,cetilistat
OPRL1,cetilistat
SLC7A11,cetilistat
FFAR2,cetilistat
KCNMA1,cetilistat
HRH4,cetilistat
COMT,cetilistat
PTPN2,cetilistat
KCNQ2,cetilistat
S1PR1,cetilistat
FOXM1,cetilistat
SLCO2B1,cetilistat
CACNB4,cetilistat
HSP90AB1,cetilistat
CSK,cetilistat
AKR1C1,cetilistat
CDK4,cetilistat
CHRM3,cetilistat
UGT1A9,cetilistat
HPGDS,cetilistat
ADORA2A,cetilistat
CCND1,cetilistat
KCNN1,cetilistat
ABL1,cetilistat
SSTR2,cetilistat
EZH2,cetilistat
PNLIP,cetilistat
CYP2A6,cetilistat
CSF1R,cetilistat
CA14,cetilistat
ICAM1,cetilistat
GPR55,cetilistat
ADH1C,cetilistat
KCTD16,cetilistat
GABRB2,cetilistat
RET,cetilistat
BTK,cetilistat
SLC29A1,cetilistat
RGS4,cetilistat
PPAT,cetilistat
KCNJ1,cetilistat
ATP5F1D,cetilistat
IGF1R,cetilistat
GLRA3,cetilistat
